candidate_id,split,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,row_count,accuracy,macro_f1,weighted_f1,top2_accuracy,bucket_distance_mae
247,validation,450,0.06,31,4,30,0.85,0.85,0.0,0.5,balanced,143,0.42657342657342656,0.3179311888339539,0.387321157143534,0.7902097902097902,0.7202797202797203
247,holdout,450,0.06,31,4,30,0.85,0.85,0.0,0.5,balanced,86,0.5930232558139535,0.40224719101123596,0.5818134308858113,0.9651162790697675,0.4418604651162791
248,validation,120,0.04,63,-1,30,1.0,0.85,0.5,5.0,,143,0.4755244755244755,0.34644299471885676,0.4319944733737837,0.7902097902097902,0.6503496503496503
248,holdout,120,0.04,63,-1,30,1.0,0.85,0.5,5.0,,86,0.6976744186046512,0.46725849560901106,0.6858100908388609,0.9651162790697675,0.3372093023255814
249,validation,120,0.025,63,4,20,0.7,0.85,0.0,1.0,balanced,143,0.4195804195804196,0.3136775140689993,0.3810290516921297,0.7902097902097902,0.7412587412587412
249,holdout,120,0.025,63,4,20,0.7,0.85,0.0,1.0,balanced,86,0.6976744186046512,0.4735219949565705,0.687411625952159,0.9651162790697675,0.3372093023255814
250,validation,320,0.015,7,-1,20,0.7,1.0,0.1,0.5,,143,0.46153846153846156,0.3298855680351968,0.41707946219653813,0.7902097902097902,0.6503496503496503
250,holdout,320,0.015,7,-1,20,0.7,1.0,0.1,0.5,,86,0.627906976744186,0.41664261664261665,0.6155743481324877,0.9651162790697675,0.4069767441860465
251,validation,240,0.04,15,3,30,0.85,1.0,0.0,2.0,balanced,143,0.45454545454545453,0.3383588679322061,0.40965199727331203,0.7902097902097902,0.6783216783216783
251,holdout,240,0.04,15,3,30,0.85,1.0,0.0,2.0,balanced,86,0.6744186046511628,0.45772540216984653,0.6633583901025761,0.9651162790697675,0.36046511627906974
252,validation,120,0.06,15,4,5,0.7,1.0,0.0,0.5,balanced,143,0.4755244755244755,0.3467211254821874,0.43429953300613616,0.7902097902097902,0.6643356643356644
252,holdout,120,0.06,15,4,5,0.7,1.0,0.0,0.5,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
253,validation,180,0.06,31,3,30,0.85,0.85,0.5,5.0,,143,0.46853146853146854,0.3366576763051705,0.4265712334457238,0.7902097902097902,0.6643356643356644
253,holdout,180,0.06,31,3,30,0.85,0.85,0.5,5.0,,86,0.6511627906976745,0.4349942726231386,0.6401842084232398,0.9651162790697675,0.38372093023255816
254,validation,180,0.025,63,4,5,0.7,0.7,0.1,0.5,balanced,143,0.4755244755244755,0.3552290582593613,0.4281903587688711,0.7902097902097902,0.6783216783216783
254,holdout,180,0.025,63,4,5,0.7,0.7,0.1,0.5,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
255,validation,180,0.025,63,3,10,1.0,0.7,0.0,2.0,balanced,143,0.43356643356643354,0.3237849884479339,0.38832099630725647,0.7902097902097902,0.7202797202797203
255,holdout,180,0.025,63,3,10,1.0,0.7,0.0,2.0,balanced,86,0.6395348837209303,0.4340715820951313,0.629517345694708,0.9651162790697675,0.3953488372093023
256,validation,450,0.015,15,3,10,1.0,0.7,0.1,0.5,balanced,143,0.45454545454545453,0.33903133903133903,0.4133644133644134,0.7902097902097902,0.6993006993006993
256,holdout,450,0.015,15,3,10,1.0,0.7,0.1,0.5,balanced,86,0.5813953488372093,0.39337474120082816,0.5666618517983533,0.9651162790697675,0.45348837209302323
257,validation,320,0.025,31,4,30,1.0,1.0,0.0,1.0,balanced,143,0.4755244755244755,0.3536019536019536,0.43239837085990934,0.7902097902097902,0.6713286713286714
257,holdout,320,0.025,31,4,30,1.0,1.0,0.0,1.0,balanced,86,0.627906976744186,0.4261129816685372,0.6172970010179313,0.9651162790697675,0.4069767441860465
258,validation,180,0.015,15,3,5,0.7,1.0,0.0,5.0,,143,0.5034965034965035,0.3272727272727272,0.4346471710108074,0.7902097902097902,0.6013986013986014
258,holdout,180,0.015,15,3,5,0.7,1.0,0.0,5.0,,86,0.6162790697674418,0.37974409021904143,0.573103750888926,0.9651162790697675,0.3953488372093023
259,validation,320,0.015,63,3,45,0.7,0.7,0.0,1.0,,143,0.48951048951048953,0.34181689642983387,0.4348790128217488,0.7902097902097902,0.6013986013986014
259,holdout,320,0.015,63,3,45,0.7,0.7,0.0,1.0,,86,0.6744186046511628,0.4528212422949265,0.6642462535975387,0.9651162790697675,0.36046511627906974
260,validation,180,0.025,31,4,5,0.85,0.7,0.1,0.5,balanced,143,0.4755244755244755,0.3552290582593613,0.4281903587688711,0.7902097902097902,0.6783216783216783
260,holdout,180,0.025,31,4,5,0.85,0.7,0.1,0.5,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
261,validation,240,0.015,15,-1,10,0.7,0.7,0.5,2.0,,143,0.48951048951048953,0.3420189152673229,0.4419645207137969,0.7902097902097902,0.6503496503496503
261,holdout,240,0.015,15,-1,10,0.7,0.7,0.5,2.0,,86,0.627906976744186,0.407936507936508,0.6074750830564783,0.9651162790697675,0.4069767441860465
262,validation,320,0.04,7,3,20,1.0,1.0,0.0,5.0,balanced,143,0.43356643356643354,0.3230991474902846,0.39154948695325914,0.7902097902097902,0.7062937062937062
262,holdout,320,0.04,7,3,20,1.0,1.0,0.0,5.0,balanced,86,0.627906976744186,0.4254742547425474,0.6202495745887692,0.9651162790697675,0.4069767441860465
263,validation,180,0.06,31,4,10,0.85,0.7,0.0,1.0,balanced,143,0.42657342657342656,0.31776081424936387,0.37746863823199694,0.7902097902097902,0.6923076923076923
263,holdout,180,0.06,31,4,10,0.85,0.7,0.0,1.0,balanced,86,0.6162790697674418,0.4163150492264416,0.6090668236679423,0.9651162790697675,0.4186046511627907
264,validation,120,0.04,15,3,20,1.0,1.0,0.5,1.0,,143,0.4755244755244755,0.3304439190964014,0.4244683606385734,0.7902097902097902,0.6293706293706294
264,holdout,120,0.04,15,3,20,1.0,1.0,0.5,1.0,,86,0.6511627906976745,0.42777287437481615,0.6338184281286562,0.9651162790697675,0.38372093023255816
265,validation,320,0.025,15,-1,5,0.85,1.0,0.1,0.5,balanced,143,0.43356643356643354,0.31960784313725493,0.39827231591937473,0.7902097902097902,0.7132867132867133
265,holdout,320,0.025,15,-1,5,0.85,1.0,0.1,0.5,balanced,86,0.6395348837209303,0.43101825710521363,0.631399944847872,0.9651162790697675,0.3953488372093023
266,validation,450,0.015,31,-1,5,1.0,0.85,0.0,0.5,balanced,143,0.4125874125874126,0.3019123163008055,0.38084217940333054,0.7902097902097902,0.7342657342657343
266,holdout,450,0.015,31,-1,5,1.0,0.85,0.0,0.5,balanced,86,0.6046511627906976,0.40273004963726616,0.5945583260076187,0.9651162790697675,0.43023255813953487
267,validation,120,0.04,63,-1,20,0.85,1.0,0.5,2.0,balanced,143,0.45454545454545453,0.33584328129782676,0.41619500793054515,0.7902097902097902,0.6923076923076923
267,holdout,120,0.04,63,-1,20,0.85,1.0,0.5,2.0,balanced,86,0.6627906976744186,0.443968797564688,0.6522777954762663,0.9651162790697675,0.37209302325581395
268,validation,120,0.025,31,3,20,1.0,0.85,0.0,1.0,balanced,143,0.45454545454545453,0.33708048224177256,0.4167128082084094,0.7902097902097902,0.6993006993006993
268,holdout,120,0.025,31,3,20,1.0,0.85,0.0,1.0,balanced,86,0.7093023255813954,0.4809937424115065,0.6997530413704575,0.9651162790697675,0.32558139534883723
269,validation,450,0.06,63,3,20,1.0,1.0,0.0,5.0,,143,0.3986013986013986,0.2941947105543274,0.36130879682832523,0.7902097902097902,0.7132867132867133
269,holdout,450,0.06,63,3,20,1.0,1.0,0.0,5.0,,86,0.6046511627906976,0.40038480038480034,0.5926708949964764,0.9651162790697675,0.43023255813953487
270,validation,450,0.015,15,5,20,0.7,0.85,0.0,5.0,,143,0.46853146853146854,0.3385051718385052,0.4257964257964258,0.7902097902097902,0.6573426573426573
270,holdout,450,0.015,15,5,20,0.7,0.85,0.0,5.0,,86,0.6627906976744186,0.4314665069382051,0.6408756277119595,0.9651162790697675,0.37209302325581395
271,validation,120,0.015,15,-1,5,1.0,0.85,0.1,0.5,,143,0.4755244755244755,0.33341944372685783,0.427706109442095,0.7902097902097902,0.6433566433566433
271,holdout,120,0.015,15,-1,5,1.0,0.85,0.1,0.5,,86,0.686046511627907,0.445769622833843,0.6607460351326364,0.9651162790697675,0.3372093023255814
272,validation,120,0.04,63,4,10,0.85,0.7,0.1,0.5,balanced,143,0.4195804195804196,0.3114811388631925,0.36552014128332355,0.7902097902097902,0.7202797202797203
272,holdout,120,0.04,63,4,10,0.85,0.7,0.1,0.5,balanced,86,0.5581395348837209,0.3788175959652564,0.5499293007617272,0.9651162790697675,0.47674418604651164
273,validation,180,0.06,7,5,30,1.0,0.7,0.5,1.0,balanced,143,0.45454545454545453,0.33773216031280545,0.4098291737587925,0.7902097902097902,0.6713286713286714
273,holdout,180,0.06,7,5,30,1.0,0.7,0.5,1.0,balanced,86,0.6627906976744186,0.4497665732959851,0.6535079147938245,0.9651162790697675,0.37209302325581395
274,validation,180,0.025,7,3,30,1.0,0.7,0.0,1.0,balanced,143,0.4405594405594406,0.32882358942965,0.3944492605649631,0.7902097902097902,0.7062937062937062
274,holdout,180,0.025,7,3,30,1.0,0.7,0.0,1.0,balanced,86,0.6627906976744186,0.44986449864498645,0.6524862923047835,0.9651162790697675,0.37209302325581395
275,validation,320,0.015,15,4,10,0.85,0.85,0.0,5.0,balanced,143,0.40559440559440557,0.3025272090020292,0.3604862210285564,0.7902097902097902,0.7482517482517482
275,holdout,320,0.015,15,4,10,0.85,0.85,0.0,5.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
276,validation,320,0.04,31,-1,30,1.0,0.7,0.5,5.0,,143,0.48951048951048953,0.3553553553553554,0.4428904428904429,0.7902097902097902,0.6293706293706294
276,holdout,320,0.04,31,-1,30,1.0,0.7,0.5,5.0,,86,0.686046511627907,0.4615602836879433,0.6761009401286491,0.9651162790697675,0.3488372093023256
277,validation,320,0.04,31,4,30,0.85,0.7,0.1,1.0,balanced,143,0.43356643356643354,0.323410151394747,0.38798086808356386,0.7902097902097902,0.7062937062937062
277,holdout,320,0.04,31,4,30,0.85,0.7,0.1,1.0,balanced,86,0.6627906976744186,0.4497665732959851,0.6535079147938245,0.9651162790697675,0.37209302325581395
278,validation,180,0.04,15,-1,30,1.0,0.85,0.1,0.5,,143,0.4825174825174825,0.3473624788308349,0.4386150135381773,0.7902097902097902,0.6503496503496503
278,holdout,180,0.04,15,-1,30,1.0,0.85,0.1,0.5,,86,0.6627906976744186,0.4420810577752228,0.6508085055181588,0.9651162790697675,0.37209302325581395
279,validation,320,0.015,7,5,30,0.85,0.7,0.5,2.0,balanced,143,0.43356643356643354,0.32285499196321393,0.38558304297179957,0.7902097902097902,0.6783216783216783
279,holdout,320,0.015,7,5,30,0.85,0.7,0.5,2.0,balanced,86,0.686046511627907,0.4652096759129541,0.6769663836525116,0.9651162790697675,0.3488372093023256
280,validation,120,0.025,63,3,20,0.7,1.0,0.5,2.0,,143,0.4965034965034965,0.3234880450070323,0.42784219999409867,0.7902097902097902,0.5944055944055944
280,holdout,120,0.025,63,3,20,0.7,1.0,0.5,2.0,,86,0.6511627906976745,0.4137426900584795,0.6185230518155854,0.9651162790697675,0.37209302325581395
281,validation,180,0.015,63,-1,45,0.85,1.0,0.1,2.0,,143,0.45454545454545453,0.32433977615058157,0.4035129722839994,0.7902097902097902,0.5944055944055944
281,holdout,180,0.015,63,-1,45,0.85,1.0,0.1,2.0,,86,0.6744186046511628,0.43824741232036973,0.6509138966984737,0.9651162790697675,0.36046511627906974
282,validation,240,0.06,15,-1,45,1.0,0.85,0.5,1.0,,143,0.46153846153846156,0.33884624186065865,0.41376797077976624,0.7902097902097902,0.6223776223776224
282,holdout,240,0.06,15,-1,45,1.0,0.85,0.5,1.0,,86,0.6511627906976745,0.43831352574985855,0.642427054131954,0.9651162790697675,0.38372093023255816
283,validation,120,0.015,7,4,5,0.7,1.0,0.0,1.0,balanced,143,0.4195804195804196,0.3124779952366159,0.3703239289446186,0.7902097902097902,0.7482517482517482
283,holdout,120,0.015,7,4,5,0.7,1.0,0.0,1.0,balanced,86,0.6162790697674418,0.41785747641729715,0.608606410498674,0.9651162790697675,0.4186046511627907
284,validation,240,0.06,63,4,20,0.85,1.0,0.5,2.0,,143,0.45454545454545453,0.3278278278278279,0.41375291375291373,0.7902097902097902,0.6713286713286714
284,holdout,240,0.06,63,4,20,0.85,1.0,0.5,2.0,,86,0.5930232558139535,0.3909178743961353,0.5800741489720256,0.9651162790697675,0.4418604651162791
285,validation,240,0.015,7,3,30,1.0,0.7,0.1,1.0,balanced,143,0.44755244755244755,0.33376081424936394,0.4023077990711578,0.7902097902097902,0.6923076923076923
285,holdout,240,0.015,7,3,30,1.0,0.7,0.1,1.0,balanced,86,0.6976744186046512,0.4735219949565705,0.687411625952159,0.9651162790697675,0.3372093023255814
286,validation,320,0.025,63,3,45,0.85,0.7,0.5,1.0,,143,0.44755244755244755,0.32134171907756814,0.4065056955622994,0.7902097902097902,0.6713286713286714
286,holdout,320,0.025,63,3,45,0.85,0.7,0.5,1.0,,86,0.6511627906976745,0.4395604395604396,0.6429849220546895,0.9651162790697675,0.38372093023255816
287,validation,240,0.015,31,5,20,0.85,0.7,0.1,0.5,balanced,143,0.40559440559440557,0.3032679738562091,0.3664267105443576,0.7902097902097902,0.7552447552447552
287,holdout,240,0.015,31,5,20,0.85,0.7,0.1,0.5,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
288,validation,320,0.015,63,4,10,1.0,0.7,0.5,0.5,,143,0.4405594405594406,0.31275303643724695,0.40080971659919024,0.7902097902097902,0.6853146853146853
288,holdout,320,0.015,63,4,10,1.0,0.7,0.5,0.5,,86,0.6744186046511628,0.4469035138807998,0.6593842694802997,0.9651162790697675,0.36046511627906974
289,validation,450,0.015,63,4,30,1.0,1.0,0.5,5.0,balanced,143,0.42657342657342656,0.3166952124622788,0.38331841879676476,0.7902097902097902,0.6853146853146853
289,holdout,450,0.015,63,4,30,1.0,1.0,0.5,5.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
290,validation,320,0.04,63,3,10,0.7,1.0,0.1,1.0,,143,0.45454545454545453,0.33117476131174756,0.4117792543695408,0.7902097902097902,0.6573426573426573
290,holdout,320,0.04,63,3,10,0.7,1.0,0.1,1.0,,86,0.6046511627906976,0.40781440781440786,0.5975807138597836,0.9651162790697675,0.43023255813953487
291,validation,180,0.015,31,-1,5,1.0,0.7,0.1,5.0,balanced,143,0.4125874125874126,0.30821303319468235,0.37254573173339994,0.7902097902097902,0.7412587412587412
291,holdout,180,0.015,31,-1,5,1.0,0.7,0.1,5.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
292,validation,180,0.025,63,3,5,1.0,1.0,0.1,0.5,,143,0.5244755244755245,0.36523957165160414,0.4670077597051672,0.7902097902097902,0.5944055944055944
292,holdout,180,0.025,63,3,5,1.0,1.0,0.1,0.5,,86,0.6395348837209303,0.4278919330289193,0.629499840713603,0.9651162790697675,0.3953488372093023
293,validation,240,0.025,7,3,5,0.7,0.85,0.5,0.5,balanced,143,0.43356643356643354,0.32187277353689564,0.3978724176586772,0.7902097902097902,0.7202797202797203
293,holdout,240,0.025,7,3,5,0.7,0.85,0.5,0.5,balanced,86,0.5930232558139535,0.4020734099187447,0.5858197527807281,0.9651162790697675,0.4418604651162791
294,validation,180,0.04,31,4,30,0.85,0.7,0.5,0.5,,143,0.4825174825174825,0.3525132275132275,0.43799256299256306,0.7902097902097902,0.6433566433566433
294,holdout,180,0.04,31,4,30,0.85,0.7,0.5,0.5,,86,0.6627906976744186,0.44692264257481645,0.654104237521831,0.9651162790697675,0.37209302325581395
295,validation,120,0.025,63,3,10,1.0,1.0,0.1,5.0,balanced,143,0.4405594405594406,0.3269618320610687,0.405772914108792,0.7902097902097902,0.7202797202797203
295,holdout,120,0.025,63,3,10,1.0,1.0,0.1,5.0,balanced,86,0.7093023255813954,0.4809937424115065,0.6997530413704575,0.9651162790697675,0.32558139534883723
296,validation,450,0.025,31,4,5,1.0,0.85,0.1,0.5,,143,0.3986013986013986,0.2874184529356943,0.3668219944082013,0.7902097902097902,0.7342657342657343
296,holdout,450,0.025,31,4,5,1.0,0.85,0.1,0.5,,86,0.5697674418604651,0.3745893719806763,0.5571149309066397,0.9651162790697675,0.46511627906976744
297,validation,450,0.015,15,-1,10,0.7,0.7,0.1,1.0,balanced,143,0.42657342657342656,0.31784980365826365,0.3834001559692825,0.7902097902097902,0.7062937062937062
297,holdout,450,0.015,15,-1,10,0.7,0.7,0.1,1.0,balanced,86,0.6627906976744186,0.4480075011720581,0.6544794426454715,0.9651162790697675,0.37209302325581395
298,validation,120,0.025,63,4,20,1.0,1.0,0.1,5.0,,143,0.5034965034965035,0.3579746509682815,0.4519013123529626,0.7902097902097902,0.6083916083916084
298,holdout,120,0.025,63,4,20,1.0,1.0,0.1,5.0,,86,0.6511627906976745,0.4137426900584795,0.6185230518155854,0.9651162790697675,0.37209302325581395
299,validation,240,0.025,31,3,10,0.7,0.85,0.5,1.0,,143,0.4825174825174825,0.342765889492175,0.4351932960045384,0.7902097902097902,0.6363636363636364
299,holdout,240,0.025,31,3,10,0.7,0.85,0.5,1.0,,86,0.627906976744186,0.41119937236442095,0.6106481386454292,0.9651162790697675,0.4069767441860465
300,validation,120,0.025,31,-1,30,1.0,0.7,0.5,1.0,,143,0.5034965034965035,0.35279503105590065,0.4497936845762933,0.7902097902097902,0.6083916083916084
300,holdout,120,0.025,31,-1,30,1.0,0.7,0.5,1.0,,86,0.686046511627907,0.4582734502251604,0.6736632419099313,0.9651162790697675,0.3488372093023256
301,validation,120,0.025,31,3,10,1.0,0.7,0.1,0.5,,143,0.48951048951048953,0.3197215666642828,0.4219949399095505,0.7902097902097902,0.5944055944055944
301,holdout,120,0.025,31,3,10,1.0,0.7,0.1,0.5,,86,0.6744186046511628,0.44915824915824915,0.6613812544045102,0.9651162790697675,0.36046511627906974
302,validation,450,0.025,31,-1,20,1.0,1.0,0.1,2.0,,143,0.4755244755244755,0.3408388520971302,0.43123234381512526,0.7902097902097902,0.6503496503496503
302,holdout,450,0.025,31,-1,20,1.0,1.0,0.1,2.0,,86,0.627906976744186,0.41119937236442095,0.6106481386454292,0.9651162790697675,0.4069767441860465
303,validation,320,0.04,15,-1,20,0.7,1.0,0.1,5.0,balanced,143,0.46153846153846156,0.3403054652517941,0.4213545149569194,0.7902097902097902,0.6783216783216783
303,holdout,320,0.04,15,-1,20,0.7,1.0,0.1,5.0,balanced,86,0.686046511627907,0.4638537271448664,0.6771857521342359,0.9651162790697675,0.3488372093023256
304,validation,320,0.06,15,3,5,0.85,0.85,0.5,5.0,balanced,143,0.3986013986013986,0.29753244900870063,0.35884868234033834,0.7902097902097902,0.7482517482517482
304,holdout,320,0.06,15,3,5,0.85,0.85,0.5,5.0,balanced,86,0.6395348837209303,0.43303404414515523,0.6317698953357868,0.9651162790697675,0.3953488372093023
305,validation,450,0.015,7,4,45,0.7,0.85,0.1,5.0,,143,0.46853146853146854,0.3384732533790215,0.42090633524100113,0.7902097902097902,0.6223776223776224
305,holdout,450,0.015,7,4,45,0.7,0.85,0.1,5.0,,86,0.6511627906976745,0.43831352574985855,0.642427054131954,0.9651162790697675,0.38372093023255816
306,validation,180,0.015,63,3,20,0.7,0.85,0.0,2.0,balanced,143,0.42657342657342656,0.3157164994698638,0.3898237803302643,0.7902097902097902,0.7132867132867133
306,holdout,180,0.015,63,3,20,0.7,0.85,0.0,2.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
307,validation,120,0.025,31,-1,30,0.7,0.7,0.1,2.0,,143,0.46853146853146854,0.33418803418803417,0.4209072978303747,0.7902097902097902,0.6293706293706294
307,holdout,120,0.025,31,-1,30,0.7,0.7,0.1,2.0,,86,0.6744186046511628,0.4469035138807998,0.6593842694802997,0.9651162790697675,0.36046511627906974
308,validation,320,0.06,15,5,20,0.85,1.0,0.5,0.5,balanced,143,0.4755244755244755,0.3516339869281046,0.4316742081447964,0.7902097902097902,0.6573426573426573
308,holdout,320,0.06,15,5,20,0.85,1.0,0.5,0.5,balanced,86,0.627906976744186,0.41886216113020236,0.6173712672154292,0.9651162790697675,0.4069767441860465
309,validation,120,0.04,15,5,45,0.85,0.85,0.0,0.5,,143,0.45454545454545453,0.3296221322537112,0.4081707765918292,0.7902097902097902,0.6293706293706294
309,holdout,120,0.04,15,5,45,0.85,0.85,0.0,0.5,,86,0.6627906976744186,0.44557919621749403,0.6533729176975096,0.9651162790697675,0.37209302325581395
310,validation,180,0.025,31,5,10,0.7,0.7,0.1,0.5,,143,0.4825174825174825,0.3282078472958643,0.42971397637357345,0.7902097902097902,0.6433566433566433
310,holdout,180,0.025,31,5,10,0.7,0.7,0.1,0.5,,86,0.6162790697674418,0.40724637681159415,0.6030333670374115,0.9651162790697675,0.4186046511627907
311,validation,120,0.04,7,4,10,0.7,1.0,0.5,2.0,balanced,143,0.4125874125874126,0.3080808080808081,0.37444373808010173,0.7902097902097902,0.7412587412587412
311,holdout,120,0.04,7,4,10,0.7,1.0,0.5,2.0,balanced,86,0.627906976744186,0.42595704948646124,0.6196534427724579,0.9651162790697675,0.4069767441860465
312,validation,450,0.04,7,3,45,0.7,1.0,0.5,0.5,,143,0.4755244755244755,0.3492298822172803,0.4305183326680732,0.7902097902097902,0.6433566433566433
312,holdout,450,0.04,7,3,45,0.7,1.0,0.5,0.5,,86,0.6395348837209303,0.43101825710521363,0.631399944847872,0.9651162790697675,0.3953488372093023
313,validation,120,0.04,7,3,45,1.0,1.0,0.1,5.0,,143,0.5034965034965035,0.3477582846003899,0.44197439986913667,0.7902097902097902,0.5664335664335665
313,holdout,120,0.04,7,3,45,1.0,1.0,0.1,5.0,,86,0.6511627906976745,0.4367946894262684,0.641496576135499,0.9651162790697675,0.38372093023255816
314,validation,180,0.06,7,5,5,1.0,1.0,0.0,1.0,balanced,143,0.43356643356643354,0.32118098034418074,0.39429471922743276,0.7902097902097902,0.6993006993006993
314,holdout,180,0.06,7,5,5,1.0,1.0,0.0,1.0,balanced,86,0.6046511627906976,0.4101774042950514,0.5968308253533972,0.9651162790697675,0.43023255813953487
315,validation,320,0.015,15,3,5,0.7,0.7,0.1,5.0,balanced,143,0.3986013986013986,0.2977124183006536,0.35780200191964895,0.7902097902097902,0.7552447552447552
315,holdout,320,0.015,15,3,5,0.7,0.7,0.1,5.0,balanced,86,0.6744186046511628,0.45751633986928103,0.6652986776105791,0.9651162790697675,0.36046511627906974
316,validation,120,0.06,31,5,5,1.0,1.0,0.5,5.0,,143,0.46853146853146854,0.3349014196408037,0.42841960147360636,0.7902097902097902,0.6783216783216783
316,holdout,120,0.06,31,5,5,1.0,1.0,0.5,5.0,,86,0.6046511627906976,0.387297759019194,0.5802315064747495,0.9651162790697675,0.43023255813953487
317,validation,450,0.025,15,3,20,1.0,0.7,0.5,0.5,,143,0.5034965034965035,0.3660571262144002,0.4560114415946658,0.7902097902097902,0.6223776223776224
317,holdout,450,0.025,15,3,20,1.0,0.7,0.5,0.5,,86,0.6395348837209303,0.4278919330289193,0.629499840713603,0.9651162790697675,0.3953488372093023
318,validation,180,0.06,15,-1,20,0.85,1.0,0.1,5.0,,143,0.4825174825174825,0.3508706234787493,0.43692611451458113,0.7902097902097902,0.6363636363636364
318,holdout,180,0.06,15,-1,20,0.85,1.0,0.1,5.0,,86,0.6162790697674418,0.40128205128205136,0.5974955277280859,0.9651162790697675,0.4186046511627907
319,validation,450,0.025,31,4,5,0.7,0.85,0.5,0.5,balanced,143,0.45454545454545453,0.33641465156616673,0.41303648906954693,0.7902097902097902,0.6783216783216783
319,holdout,450,0.025,31,4,5,0.7,0.85,0.5,0.5,balanced,86,0.6162790697674418,0.4163150492264416,0.6090668236679423,0.9651162790697675,0.4186046511627907
320,validation,450,0.04,7,3,30,0.7,0.7,0.1,1.0,,143,0.4755244755244755,0.34807676468165716,0.43302212983458355,0.7902097902097902,0.6573426573426573
320,holdout,450,0.04,7,3,30,0.7,0.7,0.1,1.0,,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
