candidate_id,split,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,roc_auc,average_precision,precision,recall,f1,false_positive_rate,predicted_positive_count,true_positive_count,false_positive_count,positive_count,row_count
148,holdout,80,0.06,63,4,20,0.65,1.0,0.0,5.0,,0.5687350575961747,0.329411740711255,0.26666666666666666,0.09302325581395349,0.13793103448275862,0.102803738317757,30,8,22,86,300
149,validation,120,0.04,7,3,120,1.0,1.0,0.0,2.0,,0.7836538461538461,0.7826323689051169,0.803030303030303,0.3706293706293706,0.507177033492823,0.04513888888888889,66,53,13,143,431
149,holdout,120,0.04,7,3,120,1.0,1.0,0.0,2.0,,0.5368398174309933,0.3361171080706126,0.3333333333333333,0.03488372093023256,0.06315789473684211,0.028037383177570093,9,3,6,86,300
150,validation,80,0.06,31,-1,40,1.0,0.95,1.0,1.0,balanced,0.7864461926961928,0.7973849328022048,0.7266187050359713,0.7062937062937062,0.7163120567375887,0.13194444444444445,139,101,38,143,431
150,holdout,80,0.06,31,-1,40,1.0,0.95,1.0,1.0,balanced,0.6056292110410781,0.3499889098505341,0.36470588235294116,0.36046511627906974,0.36257309941520466,0.2523364485981308,85,31,54,86,300
151,validation,120,0.025,31,4,20,0.65,0.95,1.0,5.0,,0.7865675990675991,0.7826425382153857,0.8450704225352113,0.4195804195804196,0.5607476635514018,0.03819444444444445,71,60,11,143,431
151,holdout,120,0.025,31,4,20,0.65,0.95,1.0,5.0,,0.5606389915235819,0.30192544174639535,0.2962962962962963,0.09302325581395349,0.1415929203539823,0.08878504672897196,27,8,19,86,300
152,validation,400,0.015,11,2,40,0.8,1.0,0.5,1.0,,0.7849771756021756,0.7770054976323958,1.0,0.32867132867132864,0.49473684210526314,0.0,47,47,0,143,431
152,holdout,400,0.015,11,2,40,0.8,1.0,0.5,1.0,,0.6335579221908281,0.41855911812237256,0.9,0.20930232558139536,0.33962264150943394,0.009345794392523364,20,18,2,86,300
153,validation,260,0.015,7,-1,120,0.8,0.8,1.0,1.0,balanced,0.6911664724164723,0.6658088495466662,0.484375,0.43356643356643354,0.4575645756457565,0.22916666666666666,128,62,66,143,431
153,holdout,260,0.015,7,-1,120,0.8,0.8,1.0,1.0,balanced,0.5535209737013693,0.3254765755600298,0.234375,0.1744186046511628,0.2,0.22897196261682243,64,15,49,86,300
154,validation,180,0.08,31,3,60,0.95,0.95,0.1,2.0,,0.7831196581196581,0.7938873515420862,0.8588235294117647,0.5104895104895105,0.6403508771929824,0.041666666666666664,85,73,12,143,431
154,holdout,180,0.08,31,3,60,0.95,0.95,0.1,2.0,,0.6709954357748316,0.43581366059726934,0.575,0.26744186046511625,0.36507936507936506,0.0794392523364486,40,23,17,86,300
155,validation,120,0.04,7,2,40,0.65,1.0,0.0,0.5,,0.7783969502719503,0.7626526604389284,0.8823529411764706,0.3146853146853147,0.4639175257731959,0.020833333333333332,51,45,6,143,431
155,holdout,120,0.04,7,2,40,0.65,1.0,0.0,0.5,,0.6440991088893718,0.3950827960431217,0.7894736842105263,0.1744186046511628,0.2857142857142857,0.018691588785046728,19,15,4,86,300
156,validation,400,0.015,11,3,120,1.0,0.65,0.1,0.5,,0.7724358974358975,0.7735406654095048,0.8709677419354839,0.3776223776223776,0.526829268292683,0.027777777777777776,62,54,8,143,431
156,holdout,400,0.015,11,3,120,1.0,0.65,0.1,0.5,,0.5179852206042165,0.31914290000853296,0.5,0.03488372093023256,0.06521739130434782,0.014018691588785047,6,3,3,86,300
157,validation,260,0.015,63,5,120,0.8,1.0,0.1,2.0,,0.7589112276612278,0.7740036432336073,0.8676470588235294,0.4125874125874126,0.5592417061611374,0.03125,68,59,9,143,431
157,holdout,260,0.015,63,5,120,0.8,1.0,0.1,2.0,,0.47098456857204957,0.32009758938905664,0.3076923076923077,0.046511627906976744,0.08080808080808081,0.04205607476635514,13,4,9,86,300
158,validation,180,0.025,31,2,120,1.0,0.8,1.0,1.0,balanced,0.7390855672105672,0.7045030965374108,0.4315068493150685,0.4405594405594406,0.4359861591695502,0.2881944444444444,146,63,83,143,431
158,holdout,180,0.025,31,2,120,1.0,0.8,1.0,1.0,balanced,0.6161703977396218,0.36679207391094937,0.46788990825688076,0.5930232558139535,0.5230769230769231,0.27102803738317754,109,51,58,86,300
159,validation,400,0.08,15,2,60,0.8,1.0,0.5,5.0,,0.7696192696192696,0.7679612482408849,0.7727272727272727,0.4755244755244755,0.5887445887445888,0.06944444444444445,88,68,20,143,431
159,holdout,400,0.08,15,2,60,0.8,1.0,0.5,5.0,,0.5621060638991523,0.3659544047332126,0.5263157894736842,0.23255813953488372,0.3225806451612903,0.08411214953271028,38,20,18,86,300
160,validation,260,0.015,63,5,20,0.65,0.95,0.1,2.0,,0.777534965034965,0.782566230054307,0.7093023255813954,0.42657342657342656,0.5327510917030568,0.08680555555555555,86,61,25,143,431
160,holdout,260,0.015,63,5,20,0.65,0.95,0.1,2.0,,0.5446098674201261,0.34829423644368607,0.5,0.22093023255813954,0.3064516129032258,0.08878504672897196,38,19,19,86,300
161,validation,180,0.015,63,4,20,1.0,1.0,0.0,1.0,,0.7837752525252526,0.7653379443385978,0.6730769230769231,0.48951048951048953,0.5668016194331984,0.11805555555555555,104,70,34,143,431
161,holdout,180,0.015,63,4,20,1.0,1.0,0.0,1.0,,0.6070419474027385,0.3330161255837466,0.45454545454545453,0.29069767441860467,0.3546099290780142,0.14018691588785046,55,25,30,86,300
162,validation,120,0.08,63,3,60,0.95,1.0,1.0,0.5,,0.7744512432012431,0.7907269895269278,0.7865168539325843,0.48951048951048953,0.603448275862069,0.06597222222222222,89,70,19,143,431
162,holdout,120,0.08,63,3,60,0.95,1.0,1.0,0.5,,0.6577917843946969,0.40773310226130555,0.38235294117647056,0.1511627906976744,0.21666666666666667,0.09813084112149532,34,13,21,86,300
163,validation,120,0.015,63,-1,90,0.8,0.8,0.1,2.0,balanced,0.7939005439005439,0.8249915897827086,0.503448275862069,0.5104895104895105,0.5069444444444444,0.25,145,73,72,143,431
163,holdout,120,0.015,63,-1,90,0.8,0.8,0.1,2.0,balanced,0.43783960008693756,0.289448825617697,0.2835820895522388,0.22093023255813954,0.24836601307189543,0.22429906542056074,67,19,48,86,300
164,validation,80,0.06,31,5,40,0.95,0.8,0.5,5.0,balanced,0.7473047785547786,0.7352643834978165,0.543859649122807,0.43356643356643354,0.48249027237354086,0.18055555555555555,114,62,52,143,431
164,holdout,80,0.06,31,5,40,0.95,0.8,0.5,5.0,balanced,0.5568898065637905,0.3209618027725285,0.3064516129032258,0.22093023255813954,0.25675675675675674,0.20093457943925233,62,19,43,86,300
165,validation,180,0.06,63,4,60,0.65,0.65,0.1,1.0,balanced,0.7803758741258742,0.7981654819332429,0.8105263157894737,0.5384615384615384,0.6470588235294118,0.0625,95,77,18,143,431
165,holdout,180,0.06,63,4,60,0.65,0.65,0.1,1.0,balanced,0.5503151488806781,0.32337439706045557,0.2553191489361702,0.13953488372093023,0.18045112781954886,0.16355140186915887,47,12,35,86,300
166,validation,180,0.06,11,-1,40,0.8,1.0,0.0,0.5,,0.7863005050505051,0.7993805102540207,0.8488372093023255,0.5104895104895105,0.6375545851528385,0.04513888888888889,86,73,13,143,431
166,holdout,180,0.06,11,-1,40,0.8,1.0,0.0,0.5,,0.6011736579004565,0.339896097511448,0.2619047619047619,0.12790697674418605,0.171875,0.14485981308411214,42,11,31,86,300
167,validation,80,0.04,11,-1,60,0.8,0.8,1.0,1.0,balanced,0.7569201631701631,0.7135792074870071,0.5378151260504201,0.44755244755244755,0.48854961832061067,0.1909722222222222,119,64,55,143,431
167,holdout,80,0.04,11,-1,60,0.8,0.8,1.0,1.0,balanced,0.6182895022821125,0.34772717304808215,0.41904761904761906,0.5116279069767442,0.4607329842931937,0.2850467289719626,105,44,61,86,300
168,validation,400,0.015,15,-1,20,0.95,0.95,1.0,5.0,balanced,0.7791860916860918,0.7699026061748808,0.625,0.48951048951048953,0.5490196078431373,0.14583333333333334,112,70,42,143,431
168,holdout,400,0.015,15,-1,20,0.95,0.95,1.0,5.0,balanced,0.5937839600086938,0.3679695052540948,0.36904761904761907,0.36046511627906974,0.36470588235294116,0.24766355140186916,84,31,53,86,300
169,validation,80,0.025,7,5,60,1.0,1.0,1.0,1.0,balanced,0.7641317016317016,0.7456580929168135,0.4117647058823529,0.4405594405594406,0.42567567567567566,0.3125,153,63,90,143,431
169,holdout,80,0.025,7,5,60,1.0,1.0,1.0,1.0,balanced,0.572158226472506,0.33162883037556634,0.4,0.3953488372093023,0.39766081871345027,0.2383177570093458,85,34,51,86,300
170,validation,400,0.06,15,2,60,0.65,0.8,0.0,5.0,,0.782755439005439,0.7767555539078498,0.7954545454545454,0.48951048951048953,0.6060606060606061,0.0625,88,70,18,143,431
170,holdout,400,0.06,15,2,60,0.65,0.8,0.0,5.0,,0.5746033470984568,0.3723366936986374,0.5483870967741935,0.19767441860465115,0.2905982905982906,0.06542056074766354,31,17,14,86,300
171,validation,80,0.04,63,-1,120,0.65,0.8,1.0,5.0,balanced,0.7206682206682207,0.6699409373076133,0.48091603053435117,0.4405594405594406,0.45985401459854014,0.2361111111111111,131,63,68,143,431
171,holdout,80,0.04,63,-1,120,0.65,0.8,1.0,5.0,balanced,0.5104868506846338,0.33258320318902,0.23214285714285715,0.1511627906976744,0.18309859154929578,0.20093457943925233,56,13,43,86,300
172,validation,80,0.08,7,2,40,0.65,0.65,0.5,1.0,,0.7821241258741258,0.7827810779161788,0.9333333333333333,0.3916083916083916,0.5517241379310345,0.013888888888888888,60,56,4,143,431
172,holdout,80,0.08,7,2,40,0.65,0.65,0.5,1.0,,0.5961747446207346,0.3653021678268359,0.6111111111111112,0.12790697674418605,0.21153846153846154,0.03271028037383177,18,11,7,86,300
173,validation,260,0.04,5,-1,20,0.65,0.65,0.1,0.5,,0.7841151903651904,0.802173295831894,0.7948717948717948,0.43356643356643354,0.5610859728506787,0.05555555555555555,78,62,16,143,431
173,holdout,260,0.04,5,-1,20,0.65,0.65,0.1,0.5,,0.6434470767224516,0.3880063512008667,0.5454545454545454,0.20930232558139536,0.3025210084033613,0.07009345794392523,33,18,15,86,300
174,validation,80,0.08,11,3,20,0.8,0.65,0.5,1.0,balanced,0.7368638306138307,0.7123501403991674,0.525,0.4405594405594406,0.4790874524714829,0.19791666666666666,120,63,57,143,431
174,holdout,80,0.08,11,3,20,0.8,0.65,0.5,1.0,balanced,0.6014996739839166,0.36563408026090627,0.3918918918918919,0.3372093023255814,0.3625,0.2102803738317757,74,29,45,86,300
175,validation,400,0.025,15,5,120,0.8,0.8,0.5,5.0,balanced,0.7319104506604507,0.7278609875899841,0.6804123711340206,0.46153846153846156,0.55,0.1076388888888889,97,66,31,143,431
175,holdout,400,0.025,15,5,120,0.8,0.8,0.5,5.0,balanced,0.5928602477722235,0.3775737884929201,0.4,0.2558139534883721,0.3120567375886525,0.1542056074766355,55,22,33,86,300
176,validation,260,0.06,15,4,60,0.8,0.65,0.0,0.5,balanced,0.7823669386169386,0.7935703541369518,0.7475728155339806,0.5384615384615384,0.6260162601626016,0.09027777777777778,103,77,26,143,431
176,holdout,260,0.06,15,4,60,0.8,0.65,0.0,0.5,balanced,0.5637361443164529,0.3285841985970738,0.37037037037037035,0.23255813953488372,0.2857142857142857,0.1588785046728972,54,20,34,86,300
177,validation,180,0.025,15,2,120,0.65,0.95,0.5,2.0,,0.7993274087024088,0.8005547960385332,0.9215686274509803,0.32867132867132864,0.4845360824742268,0.013888888888888888,51,47,4,143,431
177,holdout,180,0.025,15,2,120,0.65,0.95,0.5,2.0,,0.5755813953488371,0.3826116194701138,0.6666666666666666,0.046511627906976744,0.08695652173913043,0.009345794392523364,6,4,2,86,300
178,validation,260,0.025,7,5,60,1.0,0.95,0.1,0.5,balanced,0.7628933566433567,0.7789004337741239,0.6722689075630253,0.5594405594405595,0.6106870229007634,0.13541666666666666,119,80,39,143,431
178,holdout,260,0.025,7,5,60,1.0,0.95,0.1,0.5,balanced,0.6248098239513149,0.372963247172747,0.4367816091954023,0.4418604651162791,0.4393063583815029,0.22897196261682243,87,38,49,86,300
179,validation,80,0.025,31,4,20,0.65,1.0,0.1,1.0,,0.7952117327117327,0.766927054495112,0.6385542168674698,0.3706293706293706,0.4690265486725664,0.10416666666666667,83,53,30,143,431
179,holdout,80,0.025,31,4,20,0.65,1.0,0.1,1.0,,0.596881112801565,0.33541323033378323,0.5625,0.313953488372093,0.40298507462686567,0.09813084112149532,48,27,21,86,300
180,validation,180,0.015,15,2,40,0.65,0.65,0.0,1.0,,0.8007357226107227,0.7904893092480135,1.0,0.23776223776223776,0.384180790960452,0.0,34,34,0,143,431
180,holdout,180,0.015,15,2,40,0.65,0.65,0.0,1.0,,0.6605629211041077,0.4409856158136616,1.0,0.023255813953488372,0.045454545454545456,0.0,2,2,0,86,300
181,validation,180,0.015,11,4,90,0.65,0.8,1.0,0.5,,0.7939005439005439,0.8254114488346079,0.9552238805970149,0.44755244755244755,0.6095238095238096,0.010416666666666666,67,64,3,143,431
181,holdout,180,0.015,11,4,90,0.65,0.8,1.0,0.5,,0.4635405346663769,0.31501552284529344,0.6666666666666666,0.06976744186046512,0.12631578947368421,0.014018691588785047,9,6,3,86,300
182,validation,260,0.025,7,5,20,1.0,0.65,0.0,2.0,balanced,0.7657342657342658,0.7945394497169634,0.6666666666666666,0.5314685314685315,0.5914396887159533,0.13194444444444445,114,76,38,143,431
182,holdout,260,0.025,7,5,20,1.0,0.65,0.0,2.0,balanced,0.6188871984351229,0.42217317774235436,0.36,0.313953488372093,0.33540372670807456,0.22429906542056074,75,27,48,86,300
183,validation,180,0.04,31,5,60,0.65,0.95,0.0,1.0,,0.7824397824397824,0.8100738690374085,0.8170731707317073,0.46853146853146854,0.5955555555555555,0.052083333333333336,82,67,15,143,431
183,holdout,180,0.04,31,5,60,0.65,0.95,0.0,1.0,,0.5835687893936101,0.3790518954458821,0.34375,0.12790697674418605,0.1864406779661017,0.09813084112149532,32,11,21,86,300
184,validation,180,0.08,11,5,60,0.8,0.65,0.0,0.5,,0.7725330225330226,0.8088506729704188,0.8690476190476191,0.5104895104895105,0.6431718061674009,0.03819444444444445,84,73,11,143,431
184,holdout,180,0.08,11,5,60,0.8,0.65,0.0,0.5,,0.5519452292979787,0.32813561662165636,0.2972972972972973,0.12790697674418605,0.17886178861788618,0.12149532710280374,37,11,26,86,300
185,validation,120,0.025,63,2,120,1.0,0.65,0.5,2.0,,0.8010878010878011,0.7923459914084188,0.9761904761904762,0.2867132867132867,0.44324324324324327,0.003472222222222222,42,41,1,143,431
185,holdout,120,0.025,63,2,120,1.0,0.65,0.5,2.0,,0.5876711584438166,0.38618038311468106,0.5,0.011627906976744186,0.022727272727272728,0.004672897196261682,2,1,1,86,300
186,validation,260,0.015,5,5,40,0.65,0.65,0.0,5.0,balanced,0.7393405205905206,0.7101012321507959,0.4413793103448276,0.44755244755244755,0.4444444444444444,0.28125,145,64,81,143,431
186,holdout,260,0.015,5,5,40,0.65,0.65,0.0,5.0,balanced,0.6462725494457726,0.37086412828284576,0.39215686274509803,0.46511627906976744,0.425531914893617,0.2897196261682243,102,40,62,86,300
187,validation,400,0.06,15,2,20,1.0,0.65,0.0,0.5,,0.7923222610722612,0.7649463245319712,0.7888888888888889,0.4965034965034965,0.6094420600858369,0.06597222222222222,90,71,19,143,431
187,holdout,400,0.06,15,2,20,1.0,0.65,0.0,0.5,,0.5947076722451641,0.37015388791163684,0.5,0.23255813953488372,0.31746031746031744,0.09345794392523364,40,20,20,86,300
188,validation,80,0.015,7,-1,60,0.65,0.65,0.1,2.0,,0.8172105672105671,0.7408252746878401,1.0,0.3146853146853147,0.4787234042553192,0.0,45,45,0,143,431
188,holdout,80,0.015,7,-1,60,0.65,0.65,0.1,2.0,,0.6485003260160834,0.3828736980021513,1.0,0.08139534883720931,0.15053763440860216,0.0,7,7,0,86,300
189,validation,260,0.06,15,4,40,0.8,1.0,0.0,0.5,,0.7751311188811189,0.7849526482321442,0.8255813953488372,0.4965034965034965,0.6200873362445415,0.052083333333333336,86,71,15,143,431
189,holdout,260,0.06,15,4,40,0.8,1.0,0.0,0.5,,0.5884590306455119,0.3334173775539802,0.2571428571428571,0.10465116279069768,0.1487603305785124,0.12149532710280374,35,9,26,86,300
190,validation,260,0.08,31,2,60,0.65,0.8,0.0,5.0,,0.780205905205905,0.7807794072073722,0.8095238095238095,0.4755244755244755,0.5991189427312775,0.05555555555555555,84,68,16,143,431
190,holdout,260,0.08,31,2,60,0.65,0.8,0.0,5.0,,0.552814605520539,0.34238387612458077,0.35,0.08139534883720931,0.1320754716981132,0.06074766355140187,20,7,13,86,300
191,validation,80,0.06,5,5,120,0.65,1.0,0.1,0.5,balanced,0.7329302641802642,0.7215950388666109,0.48031496062992124,0.42657342657342656,0.45185185185185184,0.22916666666666666,127,61,66,143,431
191,holdout,80,0.06,5,5,120,0.65,1.0,0.1,0.5,balanced,0.5876439904368616,0.37706539496753616,0.4057971014492754,0.32558139534883723,0.36129032258064514,0.19158878504672897,69,28,41,86,300
192,validation,260,0.06,15,5,60,0.8,0.65,0.5,1.0,balanced,0.7489801864801864,0.7633034819083496,0.6666666666666666,0.5174825174825175,0.5826771653543307,0.1284722222222222,111,74,37,143,431
192,holdout,260,0.06,15,5,60,0.8,0.65,0.5,1.0,balanced,0.5386872419039339,0.3067505995489797,0.22727272727272727,0.11627906976744186,0.15384615384615385,0.1588785046728972,44,10,34,86,300
193,validation,400,0.08,5,-1,120,0.65,0.8,0.1,5.0,,0.756993006993007,0.7599417895330598,0.8271604938271605,0.46853146853146854,0.5982142857142857,0.04861111111111111,81,67,14,143,431
193,holdout,400,0.08,5,-1,120,0.65,0.8,0.1,5.0,,0.5799826124755488,0.3622529633727684,0.36666666666666664,0.12790697674418605,0.1896551724137931,0.08878504672897196,30,11,19,86,300
194,validation,180,0.08,15,-1,120,0.8,0.95,1.0,2.0,balanced,0.7542977855477855,0.7550108612487549,0.711340206185567,0.4825174825174825,0.575,0.09722222222222222,97,69,28,143,431
194,holdout,180,0.08,15,-1,120,0.8,0.95,1.0,2.0,balanced,0.5835687893936101,0.36203782755025793,0.37037037037037035,0.23255813953488372,0.2857142857142857,0.1588785046728972,54,20,34,86,300
195,validation,400,0.015,15,2,20,0.95,0.8,0.5,0.5,balanced,0.7602345571095572,0.7393958052518081,0.5038167938931297,0.46153846153846156,0.48175182481751827,0.22569444444444445,131,66,65,143,431
195,holdout,400,0.015,15,2,20,0.95,0.8,0.5,0.5,balanced,0.6138882851554011,0.34619724830523135,0.45054945054945056,0.47674418604651164,0.4632768361581921,0.2336448598130841,91,41,50,86,300
196,validation,120,0.04,7,5,60,1.0,0.95,0.5,2.0,balanced,0.7531565656565656,0.7625983789889902,0.5423728813559322,0.44755244755244755,0.4904214559386973,0.1875,118,64,54,143,431
196,holdout,120,0.04,7,5,60,1.0,0.95,0.5,2.0,balanced,0.58340578135188,0.3530694351069365,0.45977011494252873,0.46511627906976744,0.4624277456647399,0.21962616822429906,87,40,47,86,300
197,validation,400,0.015,63,-1,90,0.65,0.95,1.0,2.0,balanced,0.7763209013209011,0.793596996009316,0.6068376068376068,0.4965034965034965,0.5461538461538461,0.1597222222222222,117,71,46,143,431
197,holdout,400,0.015,63,-1,90,0.65,0.95,1.0,2.0,balanced,0.5879156705064116,0.3659620126231665,0.33962264150943394,0.20930232558139536,0.2589928057553957,0.16355140186915887,53,18,35,86,300
198,validation,260,0.04,15,2,20,0.8,0.95,0.0,1.0,balanced,0.7778263403263403,0.7716893159241021,0.5737704918032787,0.48951048951048953,0.5283018867924528,0.18055555555555555,122,70,52,143,431
198,holdout,260,0.04,15,2,20,0.8,0.95,0.0,1.0,balanced,0.6090523799174092,0.3686670730889803,0.39285714285714285,0.38372093023255816,0.38823529411764707,0.2383177570093458,84,33,51,86,300
199,validation,120,0.08,7,5,90,0.8,0.8,0.5,5.0,,0.7706148018648019,0.7888072951165032,0.8918918918918919,0.46153846153846156,0.6082949308755761,0.027777777777777776,74,66,8,143,431
199,holdout,120,0.08,7,5,90,0.8,0.8,0.5,5.0,,0.5400456422516844,0.32410896210626694,0.45454545454545453,0.11627906976744186,0.18518518518518517,0.056074766355140186,22,10,12,86,300
200,validation,80,0.06,5,3,40,1.0,0.95,0.5,2.0,,0.7964257964257964,0.8053809938066188,0.8939393939393939,0.4125874125874126,0.5645933014354066,0.024305555555555556,66,59,7,143,431
200,holdout,80,0.06,5,3,40,1.0,0.95,0.5,2.0,,0.608074331667029,0.3479125353177866,0.6,0.03488372093023256,0.06593406593406594,0.009345794392523364,5,3,2,86,300
201,validation,120,0.06,5,2,60,0.65,0.95,1.0,1.0,balanced,0.7620920745920745,0.7333446216183799,0.5072463768115942,0.48951048951048953,0.498220640569395,0.2361111111111111,138,70,68,143,431
201,holdout,120,0.06,5,2,60,0.65,0.95,1.0,1.0,balanced,0.6188871984351229,0.36332162924665784,0.46875,0.5232558139534884,0.4945054945054945,0.2383177570093458,96,45,51,86,300
202,validation,180,0.025,63,3,20,1.0,0.65,1.0,0.5,balanced,0.7656857031857032,0.7591542035344399,0.48120300751879697,0.44755244755244755,0.463768115942029,0.23958333333333334,133,64,69,143,431
202,holdout,180,0.025,63,3,20,1.0,0.65,1.0,0.5,balanced,0.5152684199087154,0.2995329316791786,0.34285714285714286,0.27906976744186046,0.3076923076923077,0.21495327102803738,70,24,46,86,300
203,validation,80,0.08,7,-1,60,1.0,0.8,0.0,0.5,balanced,0.7653943278943279,0.7764695524948062,0.5934959349593496,0.5104895104895105,0.5488721804511278,0.1736111111111111,123,73,50,143,431
203,holdout,80,0.08,7,-1,60,1.0,0.8,0.0,0.5,balanced,0.5974788089545752,0.37085367356369514,0.4470588235294118,0.4418604651162791,0.4444444444444444,0.21962616822429906,85,38,47,86,300
204,validation,180,0.04,11,3,90,0.8,1.0,0.0,5.0,,0.8010149572649573,0.7978384230847966,0.9154929577464789,0.45454545454545453,0.6074766355140186,0.020833333333333332,71,65,6,143,431
204,holdout,180,0.04,11,3,90,0.8,1.0,0.0,5.0,,0.5869376222560313,0.339934270314257,0.6666666666666666,0.06976744186046512,0.12631578947368421,0.014018691588785047,9,6,3,86,300
205,validation,80,0.015,5,4,90,0.8,0.65,0.5,2.0,,0.8363442113442113,0.8234144059094047,1.0,0.24475524475524477,0.39325842696629215,0.0,35,35,0,143,431
205,holdout,80,0.015,5,4,90,0.8,0.65,0.5,2.0,,0.5510215170615084,0.37603258749447666,1.0,0.011627906976744186,0.022988505747126436,0.0,1,1,0,86,300
206,validation,260,0.08,31,3,60,0.95,1.0,0.0,0.5,balanced,0.7778991841491841,0.7955724332477289,0.6737588652482269,0.6643356643356644,0.6690140845070423,0.1597222222222222,141,95,46,143,431
206,holdout,260,0.08,31,3,60,0.95,1.0,0.0,0.5,balanced,0.644207780917192,0.40807990442852676,0.4084507042253521,0.3372093023255814,0.36942675159235666,0.19626168224299065,71,29,42,86,300
207,validation,400,0.06,63,4,60,0.8,1.0,1.0,2.0,balanced,0.7650301087801088,0.7838254371462254,0.8023255813953488,0.4825174825174825,0.6026200873362445,0.059027777777777776,86,69,17,143,431
207,holdout,400,0.06,63,4,60,0.8,1.0,1.0,2.0,balanced,0.5543903499239295,0.35759906305050093,0.425531914893617,0.23255813953488372,0.3007518796992481,0.1261682242990654,47,20,27,86,300
208,validation,260,0.08,15,-1,60,1.0,0.65,1.0,5.0,,0.7612179487179487,0.7662680266861037,0.8333333333333334,0.48951048951048953,0.6167400881057269,0.04861111111111111,84,70,14,143,431
208,holdout,260,0.08,15,-1,60,1.0,0.65,1.0,5.0,,0.5715605303194957,0.3435409445629599,0.3125,0.11627906976744186,0.1694915254237288,0.102803738317757,32,10,22,86,300
209,validation,120,0.04,7,2,90,1.0,0.8,0.1,5.0,balanced,0.7548441142191142,0.7155550890684451,0.41830065359477125,0.44755244755244755,0.43243243243243246,0.3090277777777778,153,64,89,143,431
209,holdout,120,0.04,7,2,90,1.0,0.8,0.1,5.0,balanced,0.5773201477939579,0.3201743969306936,0.40229885057471265,0.4069767441860465,0.4046242774566474,0.24299065420560748,87,35,52,86,300
210,validation,180,0.06,31,2,20,0.8,0.95,0.1,2.0,,0.7895056332556333,0.7878322926821744,0.9538461538461539,0.43356643356643354,0.5961538461538461,0.010416666666666666,65,62,3,143,431
210,holdout,180,0.06,31,2,20,0.8,0.95,0.1,2.0,,0.6183438382960226,0.40058097267200476,0.6551724137931034,0.22093023255813954,0.33043478260869563,0.04672897196261682,29,19,10,86,300
211,validation,400,0.015,31,-1,20,1.0,1.0,1.0,5.0,balanced,0.7845036907536908,0.7818541924432871,0.6124031007751938,0.5524475524475524,0.5808823529411765,0.1736111111111111,129,79,50,143,431
211,holdout,400,0.015,31,-1,20,1.0,1.0,1.0,5.0,balanced,0.5812323407954793,0.33964032176166137,0.3953488372093023,0.3953488372093023,0.3953488372093023,0.24299065420560748,86,34,52,86,300
212,validation,80,0.08,63,3,40,1.0,0.65,0.0,2.0,balanced,0.765418609168609,0.7725054815359107,0.5846153846153846,0.5314685314685315,0.5567765567765568,0.1875,130,76,54,143,431
212,holdout,80,0.08,63,3,40,1.0,0.65,0.0,2.0,balanced,0.5882416865898719,0.3300535391274325,0.358974358974359,0.32558139534883723,0.34146341463414637,0.2336448598130841,78,28,50,86,300
213,validation,180,0.06,63,2,120,0.8,1.0,0.1,2.0,,0.8027874902874903,0.8009519261918937,0.8378378378378378,0.43356643356643354,0.5714285714285714,0.041666666666666664,74,62,12,143,431
213,holdout,180,0.06,63,2,120,0.8,1.0,0.1,2.0,,0.5746033470984568,0.3416712519452872,0.5,0.06976744186046512,0.12244897959183673,0.028037383177570093,12,6,6,86,300
214,validation,400,0.08,63,4,90,0.65,0.8,1.0,5.0,,0.7350184537684537,0.7336272396835537,0.7931034482758621,0.4825174825174825,0.6,0.0625,87,69,18,143,431
214,holdout,400,0.08,63,4,90,0.65,0.8,1.0,5.0,,0.5434688111280157,0.3380190745914037,0.21212121212121213,0.08139534883720931,0.11764705882352941,0.12149532710280374,33,7,26,86,300
215,validation,80,0.04,63,4,20,1.0,0.8,0.5,5.0,,0.7995823620823621,0.8011020108484398,0.8823529411764706,0.4195804195804196,0.5687203791469194,0.027777777777777776,68,60,8,143,431
215,holdout,80,0.04,63,4,20,1.0,0.8,0.5,5.0,,0.5846011736579004,0.3380378107440881,0.38095238095238093,0.09302325581395349,0.14953271028037382,0.06074766355140187,21,8,13,86,300
216,validation,400,0.06,31,5,20,0.95,0.95,0.1,0.5,,0.7890442890442891,0.7912435472831898,0.8875,0.4965034965034965,0.6367713004484304,0.03125,80,71,9,143,431
216,holdout,400,0.06,31,5,20,0.95,0.95,0.1,0.5,,0.508422082156053,0.32526465531952553,0.38636363636363635,0.19767441860465115,0.26153846153846155,0.1261682242990654,44,17,27,86,300
217,validation,260,0.04,5,4,40,0.65,1.0,0.5,2.0,,0.7821969696969697,0.7946932495895604,0.8918918918918919,0.46153846153846156,0.6082949308755761,0.027777777777777776,74,66,8,143,431
217,holdout,260,0.04,5,4,40,0.65,1.0,0.5,2.0,,0.6117691806129102,0.36328962741140786,0.375,0.10465116279069768,0.16363636363636364,0.07009345794392523,24,9,15,86,300
218,validation,120,0.06,5,-1,60,0.8,0.95,1.0,2.0,balanced,0.7437354312354312,0.719824908006261,0.4806201550387597,0.43356643356643354,0.45588235294117646,0.2326388888888889,129,62,67,143,431
218,holdout,120,0.06,5,-1,60,0.8,0.95,1.0,2.0,balanced,0.614268637252771,0.38827636010788197,0.46987951807228917,0.45348837209302323,0.46153846153846156,0.205607476635514,83,39,44,86,300
