feature_set,param_set,feature_count,evaluation_split_column,split,threshold_quantile,threshold_value,row_count,normal_count,pre_fault_count,roc_auc,average_precision,precision,recall,f1,false_positive_rate
no_drift_candidates,bootstrap_true,190,split_time_based,holdout,0.975,0.5369010755693642,394,261,133,0.7201624751534008,0.7066298572175891,1.0,0.10526315789473684,0.19047619047619047,0.0
no_drift_candidates,bootstrap_true,190,split_time_based,holdout,0.99,0.551771111765988,394,261,133,0.7201624751534008,0.7066298572175891,0.0,0.0,0.0,0.0
no_drift_candidates,bootstrap_true,190,split_substation_based,train,0.95,0.5207955344829782,2021,1380,641,0.6482669741572271,0.48452455873919686,0.6475409836065574,0.12324492979719189,0.20707732634338138,0.031159420289855074
no_drift_candidates,bootstrap_true,190,split_substation_based,train,0.975,0.5369010755693642,2021,1380,641,0.6482669741572271,0.48452455873919686,0.6973684210526315,0.08268330733229329,0.14783821478382148,0.016666666666666666
no_drift_candidates,bootstrap_true,190,split_substation_based,train,0.99,0.551771111765988,2021,1380,641,0.6482669741572271,0.48452455873919686,0.6363636363636364,0.0218408736349454,0.042232277526395176,0.005797101449275362
no_drift_candidates,bootstrap_true,190,split_substation_based,validation,0.95,0.5207955344829782,249,196,53,0.5092414324220254,0.20817088465994307,0.0,0.0,0.0,0.07142857142857142
no_drift_candidates,bootstrap_true,190,split_substation_based,validation,0.975,0.5369010755693642,249,196,53,0.5092414324220254,0.20817088465994307,0.0,0.0,0.0,0.01020408163265306
no_drift_candidates,bootstrap_true,190,split_substation_based,validation,0.99,0.551771111765988,249,196,53,0.5092414324220254,0.20817088465994307,0.0,0.0,0.0,0.0
no_drift_candidates,bootstrap_true,190,split_substation_based,holdout,0.95,0.5207955344829782,256,191,65,0.553765606121627,0.32516656701257307,0.36363636363636365,0.06153846153846154,0.10526315789473684,0.03664921465968586
no_drift_candidates,bootstrap_true,190,split_substation_based,holdout,0.975,0.5369010755693642,256,191,65,0.553765606121627,0.32516656701257307,0.2222222222222222,0.03076923076923077,0.05405405405405406,0.03664921465968586
no_drift_candidates,bootstrap_true,190,split_substation_based,holdout,0.99,0.551771111765988,256,191,65,0.553765606121627,0.32516656701257307,0.2857142857142857,0.03076923076923077,0.05555555555555555,0.02617801047120419
no_context_features,default_300_auto,143,split_time_based,train,0.95,0.5163521677316102,1770,1263,507,0.5965712019064843,0.4095491638347493,0.5492957746478874,0.15384615384615385,0.24036979969183359,0.050673000791765635
no_context_features,default_300_auto,143,split_time_based,train,0.975,0.5348776879436876,1770,1263,507,0.5965712019064843,0.4095491638347493,0.5844155844155844,0.08875739644970414,0.1541095890410959,0.025336500395882817
no_context_features,default_300_auto,143,split_time_based,train,0.99,0.5552245027847822,1770,1263,507,0.5965712019064843,0.4095491638347493,0.59375,0.03747534516765286,0.07050092764378478,0.010292953285827395
no_context_features,default_300_auto,143,split_time_based,validation,0.95,0.5163521677316102,362,243,119,0.5161323788774769,0.34796402191701464,0.0,0.0,0.0,0.0
no_context_features,default_300_auto,143,split_time_based,validation,0.975,0.5348776879436876,362,243,119,0.5161323788774769,0.34796402191701464,0.0,0.0,0.0,0.0
no_context_features,default_300_auto,143,split_time_based,validation,0.99,0.5552245027847822,362,243,119,0.5161323788774769,0.34796402191701464,0.0,0.0,0.0,0.0
no_context_features,default_300_auto,143,split_time_based,holdout,0.95,0.5163521677316102,394,261,133,0.7110880649900613,0.6640018700681458,1.0,0.15789473684210525,0.2727272727272727,0.0
no_context_features,default_300_auto,143,split_time_based,holdout,0.975,0.5348776879436876,394,261,133,0.7110880649900613,0.6640018700681458,1.0,0.14285714285714285,0.25,0.0
no_context_features,default_300_auto,143,split_time_based,holdout,0.99,0.5552245027847822,394,261,133,0.7110880649900613,0.6640018700681458,1.0,0.12030075187969924,0.21476510067114093,0.0
no_context_features,default_300_auto,143,split_substation_based,train,0.95,0.5163521677316102,2021,1380,641,0.61855004634968,0.4731541039843016,0.62,0.14508580343213728,0.23514538558786346,0.041304347826086954
no_context_features,default_300_auto,143,split_substation_based,train,0.975,0.5348776879436876,2021,1380,641,0.61855004634968,0.4731541039843016,0.7023809523809523,0.09204368174726989,0.16275862068965516,0.018115942028985508
no_context_features,default_300_auto,143,split_substation_based,train,0.99,0.5552245027847822,2021,1380,641,0.61855004634968,0.4731541039843016,0.8,0.0499219968798752,0.09397944199706314,0.005797101449275362
no_context_features,default_300_auto,143,split_substation_based,validation,0.95,0.5163521677316102,249,196,53,0.5416827108201772,0.33322267131235195,0.0,0.0,0.0,0.0
no_context_features,default_300_auto,143,split_substation_based,validation,0.975,0.5348776879436876,249,196,53,0.5416827108201772,0.33322267131235195,0.0,0.0,0.0,0.0
no_context_features,default_300_auto,143,split_substation_based,validation,0.99,0.5552245027847822,249,196,53,0.5416827108201772,0.33322267131235195,0.0,0.0,0.0,0.0
no_context_features,default_300_auto,143,split_substation_based,holdout,0.95,0.5163521677316102,256,191,65,0.547482883608538,0.35054182586376315,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
no_context_features,default_300_auto,143,split_substation_based,holdout,0.975,0.5348776879436876,256,191,65,0.547482883608538,0.35054182586376315,0.4166666666666667,0.07692307692307693,0.12987012987012986,0.03664921465968586
no_context_features,default_300_auto,143,split_substation_based,holdout,0.99,0.5552245027847822,256,191,65,0.547482883608538,0.35054182586376315,0.375,0.046153846153846156,0.0821917808219178,0.02617801047120419
no_context_features,trees_600,143,split_time_based,train,0.95,0.5176942612246588,1770,1263,507,0.6051666221591309,0.4114951756054194,0.5,0.126232741617357,0.2015748031496063,0.050673000791765635
no_context_features,trees_600,143,split_time_based,train,0.975,0.5348288764093785,1770,1263,507,0.6051666221591309,0.4114951756054194,0.5555555555555556,0.07889546351084813,0.1381692573402418,0.025336500395882817
no_context_features,trees_600,143,split_time_based,train,0.99,0.5541292484976001,1770,1263,507,0.6051666221591309,0.4114951756054194,0.6176470588235294,0.04142011834319527,0.07763401109057301,0.010292953285827395
no_context_features,trees_600,143,split_time_based,validation,0.95,0.5176942612246588,362,243,119,0.5421378427914376,0.39286320995720203,0.0,0.0,0.0,0.0
no_context_features,trees_600,143,split_time_based,validation,0.975,0.5348288764093785,362,243,119,0.5421378427914376,0.39286320995720203,0.0,0.0,0.0,0.0
no_context_features,trees_600,143,split_time_based,validation,0.99,0.5541292484976001,362,243,119,0.5421378427914376,0.39286320995720203,0.0,0.0,0.0,0.0
no_context_features,trees_600,143,split_time_based,holdout,0.95,0.5176942612246588,394,261,133,0.7054705729841846,0.6473921209682849,1.0,0.16541353383458646,0.2838709677419355,0.0
no_context_features,trees_600,143,split_time_based,holdout,0.975,0.5348288764093785,394,261,133,0.7054705729841846,0.6473921209682849,1.0,0.14285714285714285,0.25,0.0
no_context_features,trees_600,143,split_time_based,holdout,0.99,0.5541292484976001,394,261,133,0.7054705729841846,0.6473921209682849,1.0,0.12030075187969924,0.21476510067114093,0.0
no_context_features,trees_600,143,split_substation_based,train,0.95,0.5176942612246588,2021,1380,641,0.6301589454882544,0.47843099565971065,0.5882352941176471,0.12480499219968799,0.2059202059202059,0.04057971014492753
no_context_features,trees_600,143,split_substation_based,train,0.975,0.5348288764093785,2021,1380,641,0.6301589454882544,0.47843099565971065,0.6875,0.08580343213728549,0.15256588072122051,0.018115942028985508
no_context_features,trees_600,143,split_substation_based,train,0.99,0.5541292484976001,2021,1380,641,0.6301589454882544,0.47843099565971065,0.825,0.0514820592823713,0.09691629955947137,0.005072463768115942
no_context_features,trees_600,143,split_substation_based,validation,0.95,0.5176942612246588,249,196,53,0.5382171736619177,0.3022906299306435,0.0,0.0,0.0,0.0
no_context_features,trees_600,143,split_substation_based,validation,0.975,0.5348288764093785,249,196,53,0.5382171736619177,0.3022906299306435,0.0,0.0,0.0,0.0
no_context_features,trees_600,143,split_substation_based,validation,0.99,0.5541292484976001,249,196,53,0.5382171736619177,0.3022906299306435,0.0,0.0,0.0,0.0
no_context_features,trees_600,143,split_substation_based,holdout,0.95,0.5176942612246588,256,191,65,0.5457913813934756,0.34214024271069343,0.42857142857142855,0.09230769230769231,0.1518987341772152,0.041884816753926704
no_context_features,trees_600,143,split_substation_based,holdout,0.975,0.5348288764093785,256,191,65,0.5457913813934756,0.34214024271069343,0.36363636363636365,0.06153846153846154,0.10526315789473684,0.03664921465968586
no_context_features,trees_600,143,split_substation_based,holdout,0.99,0.5541292484976001,256,191,65,0.5457913813934756,0.34214024271069343,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
no_context_features,max_samples_256,143,split_time_based,train,0.95,0.5163121547809976,1770,1263,507,0.6050979087704832,0.4138954971806024,0.5223880597014925,0.13806706114398423,0.21840873634945399,0.050673000791765635
no_context_features,max_samples_256,143,split_time_based,train,0.975,0.5353898449814332,1770,1263,507,0.6050979087704832,0.4138954971806024,0.5675675675675675,0.08284023668639054,0.14457831325301204,0.025336500395882817
no_context_features,max_samples_256,143,split_time_based,train,0.99,0.5541421298826578,1770,1263,507,0.6050979087704832,0.4138954971806024,0.59375,0.03747534516765286,0.07050092764378478,0.010292953285827395
no_context_features,max_samples_256,143,split_time_based,validation,0.95,0.5163121547809976,362,243,119,0.5460801604592455,0.38110395401548425,0.0,0.0,0.0,0.0
no_context_features,max_samples_256,143,split_time_based,validation,0.975,0.5353898449814332,362,243,119,0.5460801604592455,0.38110395401548425,0.0,0.0,0.0,0.0
no_context_features,max_samples_256,143,split_time_based,validation,0.99,0.5541421298826578,362,243,119,0.5460801604592455,0.38110395401548425,0.0,0.0,0.0,0.0
no_context_features,max_samples_256,143,split_time_based,holdout,0.95,0.5163121547809976,394,261,133,0.7136807536081583,0.6572514374686043,1.0,0.16541353383458646,0.2838709677419355,0.0
no_context_features,max_samples_256,143,split_time_based,holdout,0.975,0.5353898449814332,394,261,133,0.7136807536081583,0.6572514374686043,1.0,0.15037593984962405,0.26143790849673204,0.0
no_context_features,max_samples_256,143,split_time_based,holdout,0.99,0.5541421298826578,394,261,133,0.7136807536081583,0.6572514374686043,1.0,0.12030075187969924,0.21476510067114093,0.0
no_context_features,max_samples_256,143,split_substation_based,train,0.95,0.5163121547809976,2021,1380,641,0.6309706301295529,0.4801002788133883,0.6013986013986014,0.13416536661466458,0.2193877551020408,0.041304347826086954
no_context_features,max_samples_256,143,split_substation_based,train,0.975,0.5353898449814332,2021,1380,641,0.6309706301295529,0.4801002788133883,0.6951219512195121,0.08892355694227769,0.15767634854771784,0.018115942028985508
no_context_features,max_samples_256,143,split_substation_based,train,0.99,0.5541421298826578,2021,1380,641,0.6309706301295529,0.4801002788133883,0.8,0.0499219968798752,0.09397944199706314,0.005797101449275362
no_context_features,max_samples_256,143,split_substation_based,validation,0.95,0.5163121547809976,249,196,53,0.5408163265306121,0.2994595217476365,0.0,0.0,0.0,0.0
no_context_features,max_samples_256,143,split_substation_based,validation,0.975,0.5353898449814332,249,196,53,0.5408163265306121,0.2994595217476365,0.0,0.0,0.0,0.0
no_context_features,max_samples_256,143,split_substation_based,validation,0.99,0.5541421298826578,249,196,53,0.5408163265306121,0.2994595217476365,0.0,0.0,0.0,0.0
no_context_features,max_samples_256,143,split_substation_based,holdout,0.95,0.5163121547809976,256,191,65,0.5469190495368506,0.34585983614485627,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
no_context_features,max_samples_256,143,split_substation_based,holdout,0.975,0.5353898449814332,256,191,65,0.5469190495368506,0.34585983614485627,0.4166666666666667,0.07692307692307693,0.12987012987012986,0.03664921465968586
no_context_features,max_samples_256,143,split_substation_based,holdout,0.99,0.5541421298826578,256,191,65,0.5469190495368506,0.34585983614485627,0.375,0.046153846153846156,0.0821917808219178,0.02617801047120419
no_context_features,max_samples_512,143,split_time_based,train,0.95,0.5003026163285412,1770,1263,507,0.630376627453185,0.44969058917555615,0.5923566878980892,0.1834319526627219,0.28012048192771083,0.050673000791765635
no_context_features,max_samples_512,143,split_time_based,train,0.975,0.5258572673071867,1770,1263,507,0.630376627453185,0.44969058917555615,0.5844155844155844,0.08875739644970414,0.1541095890410959,0.025336500395882817
no_context_features,max_samples_512,143,split_time_based,train,0.99,0.5448019165735212,1770,1263,507,0.630376627453185,0.44969058917555615,0.6904761904761905,0.05719921104536489,0.10564663023679417,0.010292953285827395
no_context_features,max_samples_512,143,split_time_based,validation,0.95,0.5003026163285412,362,243,119,0.5540685409966455,0.3786539256062521,1.0,0.008403361344537815,0.016666666666666666,0.0
no_context_features,max_samples_512,143,split_time_based,validation,0.975,0.5258572673071867,362,243,119,0.5540685409966455,0.3786539256062521,0.0,0.0,0.0,0.0
no_context_features,max_samples_512,143,split_time_based,validation,0.99,0.5448019165735212,362,243,119,0.5540685409966455,0.3786539256062521,0.0,0.0,0.0,0.0
no_context_features,max_samples_512,143,split_time_based,holdout,0.95,0.5003026163285412,394,261,133,0.7108287961282516,0.6433871774906895,1.0,0.18045112781954886,0.3057324840764331,0.0
no_context_features,max_samples_512,143,split_time_based,holdout,0.975,0.5258572673071867,394,261,133,0.7108287961282516,0.6433871774906895,1.0,0.16541353383458646,0.2838709677419355,0.0
no_context_features,max_samples_512,143,split_time_based,holdout,0.99,0.5448019165735212,394,261,133,0.7108287961282516,0.6433871774906895,1.0,0.13533834586466165,0.23841059602649006,0.0
no_context_features,max_samples_512,143,split_substation_based,train,0.95,0.5003026163285412,2021,1380,641,0.6534287458454859,0.5088617840197832,0.6727272727272727,0.1731669266770671,0.27543424317617865,0.0391304347826087
no_context_features,max_samples_512,143,split_substation_based,train,0.975,0.5258572673071867,2021,1380,641,0.6534287458454859,0.5088617840197832,0.7093023255813954,0.09516380655226209,0.16781292984869325,0.018115942028985508
no_context_features,max_samples_512,143,split_substation_based,train,0.99,0.5448019165735212,2021,1380,641,0.6534287458454859,0.5088617840197832,0.86,0.06708268330733229,0.12445730824891461,0.005072463768115942
no_context_features,max_samples_512,143,split_substation_based,validation,0.95,0.5003026163285412,249,196,53,0.5417789757412398,0.3158566994630517,0.0,0.0,0.0,0.01020408163265306
no_context_features,max_samples_512,143,split_substation_based,validation,0.975,0.5258572673071867,249,196,53,0.5417789757412398,0.3158566994630517,0.0,0.0,0.0,0.0
no_context_features,max_samples_512,143,split_substation_based,validation,0.99,0.5448019165735212,249,196,53,0.5417789757412398,0.3158566994630517,0.0,0.0,0.0,0.0
no_context_features,max_samples_512,143,split_substation_based,holdout,0.95,0.5003026163285412,256,191,65,0.5351590817559404,0.3461502869696708,0.4666666666666667,0.1076923076923077,0.175,0.041884816753926704
no_context_features,max_samples_512,143,split_substation_based,holdout,0.975,0.5258572673071867,256,191,65,0.5351590817559404,0.3461502869696708,0.46153846153846156,0.09230769230769231,0.15384615384615385,0.03664921465968586
no_context_features,max_samples_512,143,split_substation_based,holdout,0.99,0.5448019165735212,256,191,65,0.5351590817559404,0.3461502869696708,0.4,0.06153846153846154,0.10666666666666667,0.031413612565445025
no_context_features,max_features_075,143,split_time_based,train,0.95,0.5111698298853689,1770,1263,507,0.6096361157570731,0.4207480068351722,0.5114503816793893,0.13214990138067062,0.21003134796238246,0.050673000791765635
no_context_features,max_features_075,143,split_time_based,train,0.975,0.5216450510380003,1770,1263,507,0.6096361157570731,0.4207480068351722,0.6190476190476191,0.10256410256410256,0.17597292724196278,0.025336500395882817
no_context_features,max_features_075,143,split_time_based,train,0.99,0.542092884837418,1770,1263,507,0.6096361157570731,0.4207480068351722,0.6176470588235294,0.04142011834319527,0.07763401109057301,0.010292953285827395
no_context_features,max_features_075,143,split_time_based,validation,0.95,0.5111698298853689,362,243,119,0.5542068679323582,0.366031592248779,0.0,0.0,0.0,0.0
no_context_features,max_features_075,143,split_time_based,validation,0.975,0.5216450510380003,362,243,119,0.5542068679323582,0.366031592248779,0.0,0.0,0.0,0.0
no_context_features,max_features_075,143,split_time_based,validation,0.99,0.542092884837418,362,243,119,0.5542068679323582,0.366031592248779,0.0,0.0,0.0,0.0
no_context_features,max_features_075,143,split_time_based,holdout,0.95,0.5111698298853689,394,261,133,0.7124420246017342,0.6443473830970294,1.0,0.16541353383458646,0.2838709677419355,0.0
no_context_features,max_features_075,143,split_time_based,holdout,0.975,0.5216450510380003,394,261,133,0.7124420246017342,0.6443473830970294,1.0,0.16541353383458646,0.2838709677419355,0.0
no_context_features,max_features_075,143,split_time_based,holdout,0.99,0.542092884837418,394,261,133,0.7124420246017342,0.6443473830970294,1.0,0.14285714285714285,0.25,0.0
no_context_features,max_features_075,143,split_substation_based,train,0.95,0.5111698298853689,2021,1380,641,0.6395080151032129,0.4899934185926399,0.5985401459854015,0.12792511700468018,0.21079691516709512,0.03985507246376811
no_context_features,max_features_075,143,split_substation_based,train,0.975,0.5216450510380003,2021,1380,641,0.6395080151032129,0.4899934185926399,0.7391304347826086,0.1060842433697348,0.1855388813096862,0.017391304347826087
no_context_features,max_features_075,143,split_substation_based,train,0.99,0.542092884837418,2021,1380,641,0.6395080151032129,0.4899934185926399,0.8333333333333334,0.054602184087363496,0.10248901903367497,0.005072463768115942
no_context_features,max_features_075,143,split_substation_based,validation,0.95,0.5111698298853689,249,196,53,0.5353292260300346,0.3529588484910595,1.0,0.018867924528301886,0.037037037037037035,0.0
no_context_features,max_features_075,143,split_substation_based,validation,0.975,0.5216450510380003,249,196,53,0.5353292260300346,0.3529588484910595,0.0,0.0,0.0,0.0
no_context_features,max_features_075,143,split_substation_based,validation,0.99,0.542092884837418,249,196,53,0.5353292260300346,0.3529588484910595,0.0,0.0,0.0,0.0
no_context_features,max_features_075,143,split_substation_based,holdout,0.95,0.5111698298853689,256,191,65,0.5418445428916634,0.345941186048614,0.4,0.09230769230769231,0.15,0.04712041884816754
no_context_features,max_features_075,143,split_substation_based,holdout,0.975,0.5216450510380003,256,191,65,0.5418445428916634,0.345941186048614,0.42857142857142855,0.09230769230769231,0.1518987341772152,0.041884816753926704
no_context_features,max_features_075,143,split_substation_based,holdout,0.99,0.542092884837418,256,191,65,0.5418445428916634,0.345941186048614,0.45454545454545453,0.07692307692307693,0.13157894736842105,0.031413612565445025
no_context_features,bootstrap_true,143,split_time_based,train,0.95,0.5186905844007632,1770,1263,507,0.6116006940052253,0.41357672496875164,0.5259259259259259,0.14003944773175542,0.22118380062305296,0.050673000791765635
no_context_features,bootstrap_true,143,split_time_based,train,0.975,0.5409051613305192,1770,1263,507,0.6116006940052253,0.41357672496875164,0.5223880597014925,0.06903353057199212,0.12195121951219512,0.025336500395882817
no_context_features,bootstrap_true,143,split_time_based,train,0.99,0.566718611319925,1770,1263,507,0.6116006940052253,0.41357672496875164,0.5185185185185185,0.027613412228796843,0.052434456928838954,0.010292953285827395
no_context_features,bootstrap_true,143,split_time_based,validation,0.95,0.5186905844007632,362,243,119,0.5300342359165888,0.36360925364436386,0.0,0.0,0.0,0.0
no_context_features,bootstrap_true,143,split_time_based,validation,0.975,0.5409051613305192,362,243,119,0.5300342359165888,0.36360925364436386,0.0,0.0,0.0,0.0
no_context_features,bootstrap_true,143,split_time_based,validation,0.99,0.566718611319925,362,243,119,0.5300342359165888,0.36360925364436386,0.0,0.0,0.0,0.0
no_context_features,bootstrap_true,143,split_time_based,holdout,0.95,0.5186905844007632,394,261,133,0.7023593466424682,0.6412659512768225,1.0,0.16541353383458646,0.2838709677419355,0.0
no_context_features,bootstrap_true,143,split_time_based,holdout,0.975,0.5409051613305192,394,261,133,0.7023593466424682,0.6412659512768225,1.0,0.14285714285714285,0.25,0.0
no_context_features,bootstrap_true,143,split_time_based,holdout,0.99,0.566718611319925,394,261,133,0.7023593466424682,0.6412659512768225,1.0,0.12030075187969924,0.21476510067114093,0.0
no_context_features,bootstrap_true,143,split_substation_based,train,0.95,0.5186905844007632,2021,1380,641,0.6322277238915643,0.47579293366426845,0.6170212765957447,0.1357254290171607,0.22250639386189258,0.0391304347826087
no_context_features,bootstrap_true,143,split_substation_based,train,0.975,0.5409051613305192,2021,1380,641,0.6322277238915643,0.47579293366426845,0.6666666666666666,0.078003120124805,0.13966480446927373,0.018115942028985508
no_context_features,bootstrap_true,143,split_substation_based,train,0.99,0.566718611319925,2021,1380,641,0.6322277238915643,0.47579293366426845,0.75,0.0421216848673947,0.07976366322008863,0.006521739130434782
no_context_features,bootstrap_true,143,split_substation_based,validation,0.95,0.5186905844007632,249,196,53,0.5308047747400847,0.32162767277290083,0.0,0.0,0.0,0.00510204081632653
no_context_features,bootstrap_true,143,split_substation_based,validation,0.975,0.5409051613305192,249,196,53,0.5308047747400847,0.32162767277290083,0.0,0.0,0.0,0.0
no_context_features,bootstrap_true,143,split_substation_based,validation,0.99,0.566718611319925,249,196,53,0.5308047747400847,0.32162767277290083,0.0,0.0,0.0,0.0
no_context_features,bootstrap_true,143,split_substation_based,holdout,0.95,0.5186905844007632,256,191,65,0.540877970197342,0.35714876368161436,0.4,0.09230769230769231,0.15,0.04712041884816754
no_context_features,bootstrap_true,143,split_substation_based,holdout,0.975,0.5409051613305192,256,191,65,0.540877970197342,0.35714876368161436,0.36363636363636365,0.06153846153846154,0.10526315789473684,0.03664921465968586
no_context_features,bootstrap_true,143,split_substation_based,holdout,0.99,0.566718611319925,256,191,65,0.540877970197342,0.35714876368161436,0.42857142857142855,0.046153846153846156,0.08333333333333333,0.020942408376963352
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,train,0.95,0.48383526100124846,1770,1263,507,0.619999344099472,0.41795683210547163,0.5151515151515151,0.1341222879684418,0.21283255086071987,0.050673000791765635
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,train,0.975,0.4984064391100071,1770,1263,507,0.619999344099472,0.41795683210547163,0.5897435897435898,0.09072978303747535,0.15726495726495726,0.025336500395882817
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,train,0.99,0.5356510495768813,1770,1263,507,0.619999344099472,0.41795683210547163,0.43478260869565216,0.01972386587771203,0.03773584905660377,0.010292953285827395
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,validation,0.95,0.48383526100124846,362,243,119,0.5243282498184461,0.34038773114593907,0.09375,0.025210084033613446,0.039735099337748346,0.11934156378600823
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,validation,0.975,0.4984064391100071,362,243,119,0.5243282498184461,0.34038773114593907,0.043478260869565216,0.008403361344537815,0.014084507042253521,0.09053497942386832
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,validation,0.99,0.5356510495768813,362,243,119,0.5243282498184461,0.34038773114593907,0.0,0.0,0.0,0.0
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,holdout,0.95,0.48383526100124846,394,261,133,0.7435542880188978,0.6515526568689504,0.7962962962962963,0.3233082706766917,0.45989304812834225,0.0421455938697318
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,holdout,0.975,0.4984064391100071,394,261,133,0.7435542880188978,0.6515526568689504,0.8297872340425532,0.2932330827067669,0.43333333333333335,0.03065134099616858
thermal_core_plus_cyclic_event,default_300_auto,121,split_time_based,holdout,0.99,0.5356510495768813,394,261,133,0.7435542880188978,0.6515526568689504,1.0,0.17293233082706766,0.2948717948717949,0.0
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,train,0.95,0.48383526100124846,2021,1380,641,0.6500666983201067,0.48690518359425966,0.5269461077844312,0.1372854914196568,0.21782178217821782,0.0572463768115942
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,train,0.975,0.4984064391100071,2021,1380,641,0.6500666983201067,0.48690518359425966,0.625,0.10140405616224649,0.174496644295302,0.02826086956521739
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,train,0.99,0.5356510495768813,2021,1380,641,0.6500666983201067,0.48690518359425966,1.0,0.0436817472698908,0.08370702541106129,0.0
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,validation,0.95,0.48383526100124846,249,196,53,0.5370619946091645,0.315519242032685,0.52,0.24528301886792453,0.3333333333333333,0.061224489795918366
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,validation,0.975,0.4984064391100071,249,196,53,0.5370619946091645,0.315519242032685,0.47619047619047616,0.18867924528301888,0.2702702702702703,0.05612244897959184
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,validation,0.99,0.5356510495768813,249,196,53,0.5370619946091645,0.315519242032685,0.0,0.0,0.0,0.04081632653061224
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,holdout,0.95,0.48383526100124846,256,191,65,0.5613370922271446,0.39811822644348843,0.5,0.2,0.2857142857142857,0.06806282722513089
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,holdout,0.975,0.4984064391100071,256,191,65,0.5613370922271446,0.39811822644348843,0.4782608695652174,0.16923076923076924,0.25,0.06282722513089005
thermal_core_plus_cyclic_event,default_300_auto,121,split_substation_based,holdout,0.99,0.5356510495768813,256,191,65,0.5613370922271446,0.39811822644348843,0.5,0.07692307692307693,0.13333333333333333,0.02617801047120419
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,train,0.95,0.48399468126196704,1770,1263,507,0.6234881102412622,0.43041217004447707,0.539568345323741,0.14792899408284024,0.23219814241486067,0.050673000791765635
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,train,0.975,0.5014421878477819,1770,1263,507,0.6234881102412622,0.43041217004447707,0.6049382716049383,0.09664694280078895,0.16666666666666666,0.025336500395882817
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,train,0.99,0.5228940092556549,1770,1263,507,0.6234881102412622,0.43041217004447707,0.59375,0.03747534516765286,0.07050092764378478,0.010292953285827395
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,validation,0.95,0.48399468126196704,362,243,119,0.5362589480236538,0.3482096097861417,0.09375,0.025210084033613446,0.039735099337748346,0.11934156378600823
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,validation,0.975,0.5014421878477819,362,243,119,0.5362589480236538,0.3482096097861417,0.1,0.008403361344537815,0.015503875968992248,0.037037037037037035
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,validation,0.99,0.5228940092556549,362,243,119,0.5362589480236538,0.3482096097861417,0.0,0.0,0.0,0.0
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,holdout,0.95,0.48399468126196704,394,261,133,0.7475009362486678,0.6624551019714837,0.8333333333333334,0.3007518796992481,0.4419889502762431,0.03065134099616858
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,holdout,0.975,0.5014421878477819,394,261,133,0.7475009362486678,0.6624551019714837,0.8809523809523809,0.2781954887218045,0.4228571428571429,0.019157088122605363
thermal_core_plus_cyclic_event,trees_600,121,split_time_based,holdout,0.99,0.5228940092556549,394,261,133,0.7475009362486678,0.6624551019714837,1.0,0.20300751879699247,0.3375,0.0
thermal_core_plus_cyclic_event,trees_600,121,split_substation_based,train,0.95,0.48399468126196704,2021,1380,641,0.6559610210495376,0.5005751688180479,0.5562130177514792,0.14664586583463338,0.23209876543209876,0.05434782608695652
thermal_core_plus_cyclic_event,trees_600,121,split_substation_based,train,0.975,0.5014421878477819,2021,1380,641,0.6559610210495376,0.5005751688180479,0.7303370786516854,0.10140405616224649,0.1780821917808219,0.017391304347826087
thermal_core_plus_cyclic_event,trees_600,121,split_substation_based,train,0.99,0.5228940092556549,2021,1380,641,0.6559610210495376,0.5005751688180479,0.972972972972973,0.056162246489859596,0.10619469026548672,0.0007246376811594203
thermal_core_plus_cyclic_event,trees_600,121,split_substation_based,validation,0.95,0.48399468126196704,249,196,53,0.5428378898729304,0.3718009549684485,0.48,0.22641509433962265,0.3076923076923077,0.0663265306122449
thermal_core_plus_cyclic_event,trees_600,121,split_substation_based,validation,0.975,0.5014421878477819,249,196,53,0.5428378898729304,0.3718009549684485,0.5,0.18867924528301888,0.273972602739726,0.05102040816326531
