model,split,candidate_id,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,class_weight,row_count,accuracy,macro_f1,weighted_f1,top2_accuracy,bucket_distance_mae
leadtime_lgbm,holdout,481,300,0.03,15,4,10,0.8,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.3919413919413919,0.5748786097623306,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,482,300,0.03,15,4,10,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3226699226699226,0.3882630190322498,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,482,300,0.03,15,4,10,0.8,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.4020734099187447,0.5858197527807281,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,483,300,0.03,15,4,10,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.34910171112331884,0.4205331383503879,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,483,300,0.03,15,4,10,0.9,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.3919413919413919,0.5748786097623306,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,484,300,0.03,15,4,10,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3226699226699226,0.3882630190322498,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,484,300,0.03,15,4,10,0.9,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.4020734099187447,0.5858197527807281,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,485,300,0.03,15,4,20,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31551882460973374,0.38868789612591265,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,485,300,0.03,15,4,20,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,486,300,0.03,15,4,20,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3219289670902574,0.3931908755955677,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,486,300,0.03,15,4,20,0.8,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,487,300,0.03,15,4,20,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31551882460973374,0.38868789612591265,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,487,300,0.03,15,4,20,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,488,300,0.03,15,4,20,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3219289670902574,0.3931908755955677,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,488,300,0.03,15,4,20,0.9,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,489,300,0.03,15,4,30,0.8,0.8,0.1,1.0,balanced,143,0.4825174825174825,0.3574749204795693,0.43860201457461057,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,489,300,0.03,15,4,30,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,490,300,0.03,15,4,30,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33374033374033374,0.4051504051504052,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,490,300,0.03,15,4,30,0.8,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4182072829131653,0.6077779949188978,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,491,300,0.03,15,4,30,0.9,0.8,0.1,1.0,balanced,143,0.4825174825174825,0.3574749204795693,0.43860201457461057,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,491,300,0.03,15,4,30,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,492,300,0.03,15,4,30,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33374033374033374,0.4051504051504052,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,492,300,0.03,15,4,30,0.9,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4182072829131653,0.6077779949188978,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,493,300,0.03,15,-1,10,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.3170279898218829,0.38643506112208403,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,493,300,0.03,15,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.7093023255813954,0.47969995311767466,0.6998920616230007,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,494,300,0.03,15,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.30660559796437653,0.3741709283083329,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,494,300,0.03,15,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.47130647130647124,0.6883891302495954,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,495,300,0.03,15,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.3170279898218829,0.38643506112208403,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,495,300,0.03,15,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.7093023255813954,0.47969995311767466,0.6998920616230007,0.9651162790697675,0.32558139534883723
leadtime_lgbm,validation,496,300,0.03,15,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.30660559796437653,0.3741709283083329,0.7902097902097902,0.7202797202797203
leadtime_lgbm,holdout,496,300,0.03,15,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.47130647130647124,0.6883891302495954,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,497,300,0.03,15,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3333333333333333,0.4027534965034965,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,497,300,0.03,15,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.627906976744186,0.42237313714393515,0.6197141390610811,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,498,300,0.03,15,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3435268265885369,0.4176749820404829,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,498,300,0.03,15,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,499,300,0.03,15,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3333333333333333,0.4027534965034965,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,499,300,0.03,15,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.627906976744186,0.42237313714393515,0.6197141390610811,0.9651162790697675,0.4069767441860465
leadtime_lgbm,validation,500,300,0.03,15,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3435268265885369,0.4176749820404829,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,500,300,0.03,15,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.4570600878422577,0.6657636865061514,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,501,300,0.03,15,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3487761704205579,0.4219698997212274,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,501,300,0.03,15,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,502,300,0.03,15,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.3480652851641299,0.4209602977253811,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,502,300,0.03,15,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.4733239568682606,0.6850488993556405,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,503,300,0.03,15,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3487761704205579,0.4219698997212274,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,503,300,0.03,15,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,504,300,0.03,15,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.3480652851641299,0.4209602977253811,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,504,300,0.03,15,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.4733239568682606,0.6850488993556405,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,505,300,0.03,31,3,10,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33659570997471655,0.4142128974524375,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,505,300,0.03,31,3,10,0.8,0.8,0.1,1.0,balanced,86,0.5697674418604651,0.3862893434201924,0.5630330950627822,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,506,300,0.03,31,3,10,0.8,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3422377080913666,0.41987281011671257,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,506,300,0.03,31,3,10,0.8,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.402485748995421,0.5835794524745568,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,507,300,0.03,31,3,10,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.33659570997471655,0.4142128974524375,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,507,300,0.03,31,3,10,0.9,0.8,0.1,1.0,balanced,86,0.5697674418604651,0.3862893434201924,0.5630330950627822,0.9651162790697675,0.46511627906976744
leadtime_lgbm,validation,508,300,0.03,31,3,10,0.9,0.9,0.1,1.0,balanced,143,0.46153846153846156,0.3422377080913666,0.41987281011671257,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,508,300,0.03,31,3,10,0.9,0.9,0.1,1.0,balanced,86,0.5930232558139535,0.402485748995421,0.5835794524745568,0.9651162790697675,0.4418604651162791
leadtime_lgbm,validation,509,300,0.03,31,3,20,0.8,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3284072249589491,0.40855696028109817,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,509,300,0.03,31,3,20,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,510,300,0.03,31,3,20,0.8,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.31313628899835794,0.38906955113851666,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,510,300,0.03,31,3,20,0.8,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.4735219949565705,0.687411625952159,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,511,300,0.03,31,3,20,0.9,0.8,0.1,1.0,balanced,143,0.44755244755244755,0.3284072249589491,0.40855696028109817,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,511,300,0.03,31,3,20,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,512,300,0.03,31,3,20,0.9,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.31313628899835794,0.38906955113851666,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,512,300,0.03,31,3,20,0.9,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.4735219949565705,0.687411625952159,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,513,300,0.03,31,3,30,0.8,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.3383588679322061,0.40965199727331203,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,513,300,0.03,31,3,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,514,300,0.03,31,3,30,0.8,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,514,300,0.03,31,3,30,0.8,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.4569922830792396,0.66003965700629,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,515,300,0.03,31,3,30,0.9,0.8,0.1,1.0,balanced,143,0.45454545454545453,0.3383588679322061,0.40965199727331203,0.7902097902097902,0.6783216783216783
leadtime_lgbm,holdout,515,300,0.03,31,3,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655430711610487,0.6742095636268617,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,516,300,0.03,31,3,30,0.9,0.9,0.1,1.0,balanced,143,0.45454545454545453,0.33909414758269724,0.4105875193508781,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,516,300,0.03,31,3,30,0.9,0.9,0.1,1.0,balanced,86,0.6744186046511628,0.4569922830792396,0.66003965700629,0.9651162790697675,0.36046511627906974
leadtime_lgbm,validation,517,300,0.03,31,4,10,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.34910171112331884,0.4205331383503879,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,517,300,0.03,31,4,10,0.8,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.3919413919413919,0.5748786097623306,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,518,300,0.03,31,4,10,0.8,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.34853944020356237,0.41969059947685905,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,518,300,0.03,31,4,10,0.8,0.9,0.1,1.0,balanced,86,0.5581395348837209,0.378095505092982,0.5519784067126958,0.9651162790697675,0.47674418604651164
leadtime_lgbm,validation,519,300,0.03,31,4,10,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.34910171112331884,0.4205331383503879,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,519,300,0.03,31,4,10,0.9,0.8,0.1,1.0,balanced,86,0.5813953488372093,0.3919413919413919,0.5748786097623306,0.9651162790697675,0.45348837209302323
leadtime_lgbm,validation,520,300,0.03,31,4,10,0.9,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.34853944020356237,0.41969059947685905,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,520,300,0.03,31,4,10,0.9,0.9,0.1,1.0,balanced,86,0.5581395348837209,0.378095505092982,0.5519784067126958,0.9651162790697675,0.47674418604651164
leadtime_lgbm,validation,521,300,0.03,31,4,20,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31551882460973374,0.38868789612591265,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,521,300,0.03,31,4,20,0.8,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,522,300,0.03,31,4,20,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3219289670902574,0.3931908755955677,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,522,300,0.03,31,4,20,0.8,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,523,300,0.03,31,4,20,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.31551882460973374,0.38868789612591265,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,523,300,0.03,31,4,20,0.9,0.8,0.1,1.0,balanced,86,0.6627906976744186,0.4494256094144018,0.6541797259345657,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,524,300,0.03,31,4,20,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3219289670902574,0.3931908755955677,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,524,300,0.03,31,4,20,0.9,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,525,300,0.03,31,4,30,0.8,0.8,0.1,1.0,balanced,143,0.4825174825174825,0.3574749204795693,0.43860201457461057,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,525,300,0.03,31,4,30,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,526,300,0.03,31,4,30,0.8,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33374033374033374,0.4051504051504052,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,526,300,0.03,31,4,30,0.8,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4182072829131653,0.6077779949188978,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,527,300,0.03,31,4,30,0.9,0.8,0.1,1.0,balanced,143,0.4825174825174825,0.3574749204795693,0.43860201457461057,0.7902097902097902,0.6573426573426573
leadtime_lgbm,holdout,527,300,0.03,31,4,30,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4419538619594658,0.6415841842220151,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,528,300,0.03,31,4,30,0.9,0.9,0.1,1.0,balanced,143,0.44755244755244755,0.33374033374033374,0.4051504051504052,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,528,300,0.03,31,4,30,0.9,0.9,0.1,1.0,balanced,86,0.6162790697674418,0.4182072829131653,0.6077779949188978,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,529,300,0.03,31,-1,10,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.3145024433130917,0.38952374375302673,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,529,300,0.03,31,-1,10,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4349942726231386,0.6401842084232398,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,530,300,0.03,31,-1,10,0.8,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3143371816916401,0.38843053286678936,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,530,300,0.03,31,-1,10,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44557919621749403,0.6533729176975096,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,531,300,0.03,31,-1,10,0.9,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.3145024433130917,0.38952374375302673,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,531,300,0.03,31,-1,10,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4349942726231386,0.6401842084232398,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,532,300,0.03,31,-1,10,0.9,0.9,0.1,1.0,balanced,143,0.42657342657342656,0.3143371816916401,0.38843053286678936,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,532,300,0.03,31,-1,10,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44557919621749403,0.6533729176975096,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,533,300,0.03,31,-1,20,0.8,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.3274503816793893,0.39869919393583514,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,533,300,0.03,31,-1,20,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4638537271448664,0.6771857521342359,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,534,300,0.03,31,-1,20,0.8,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3128054740957967,0.3743617086725591,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,534,300,0.03,31,-1,20,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44884025439580993,0.6545036932633832,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,535,300,0.03,31,-1,20,0.9,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.3274503816793893,0.39869919393583514,0.7902097902097902,0.6923076923076923
leadtime_lgbm,holdout,535,300,0.03,31,-1,20,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4638537271448664,0.6771857521342359,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,536,300,0.03,31,-1,20,0.9,0.9,0.1,1.0,balanced,143,0.4195804195804196,0.3128054740957967,0.3743617086725591,0.7902097902097902,0.7132867132867133
leadtime_lgbm,holdout,536,300,0.03,31,-1,20,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44884025439580993,0.6545036932633832,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,537,300,0.03,31,-1,30,0.8,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3487761704205579,0.4219698997212274,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,537,300,0.03,31,-1,30,0.8,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,538,300,0.03,31,-1,30,0.8,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.3480652851641299,0.4209602977253811,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,538,300,0.03,31,-1,30,0.8,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.4733239568682606,0.6850488993556405,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,539,300,0.03,31,-1,30,0.9,0.8,0.1,1.0,balanced,143,0.46853146853146854,0.3487761704205579,0.4219698997212274,0.7902097902097902,0.6643356643356644
leadtime_lgbm,holdout,539,300,0.03,31,-1,30,0.9,0.8,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,540,300,0.03,31,-1,30,0.9,0.9,0.1,1.0,balanced,143,0.46853146853146854,0.3480652851641299,0.4209602977253811,0.7902097902097902,0.6503496503496503
leadtime_lgbm,holdout,540,300,0.03,31,-1,30,0.9,0.9,0.1,1.0,balanced,86,0.6976744186046512,0.4733239568682606,0.6850488993556405,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,541,300,0.05,7,3,10,0.8,0.8,0.1,1.0,balanced,143,0.3986013986013986,0.2956989247311828,0.3643131062485901,0.7902097902097902,0.7412587412587412
leadtime_lgbm,holdout,541,300,0.05,7,3,10,0.8,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,542,300,0.05,7,3,10,0.8,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.30564228139985716,0.3733550807930973,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,542,300,0.05,7,3,10,0.8,0.9,0.1,1.0,balanced,86,0.5581395348837209,0.377247191011236,0.5523092500653253,0.9651162790697675,0.47674418604651164
leadtime_lgbm,validation,543,300,0.05,7,3,10,0.9,0.8,0.1,1.0,balanced,143,0.3986013986013986,0.2956989247311828,0.3643131062485901,0.7902097902097902,0.7412587412587412
leadtime_lgbm,holdout,543,300,0.05,7,3,10,0.9,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,544,300,0.05,7,3,10,0.9,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.30564228139985716,0.3733550807930973,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,544,300,0.05,7,3,10,0.9,0.9,0.1,1.0,balanced,86,0.5581395348837209,0.377247191011236,0.5523092500653253,0.9651162790697675,0.47674418604651164
leadtime_lgbm,validation,545,300,0.05,7,3,20,0.8,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.3226600985221675,0.40385476592373143,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,545,300,0.05,7,3,20,0.8,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4417366946778712,0.6424760601915185,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,546,300,0.05,7,3,20,0.8,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.30247713022921163,0.37593439554586633,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,546,300,0.05,7,3,20,0.8,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,547,300,0.05,7,3,20,0.9,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.3226600985221675,0.40385476592373143,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,547,300,0.05,7,3,20,0.9,0.8,0.1,1.0,balanced,86,0.6511627906976745,0.4417366946778712,0.6424760601915185,0.9651162790697675,0.38372093023255816
leadtime_lgbm,validation,548,300,0.05,7,3,20,0.9,0.9,0.1,1.0,balanced,143,0.4125874125874126,0.30247713022921163,0.37593439554586633,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,548,300,0.05,7,3,20,0.9,0.9,0.1,1.0,balanced,86,0.686046511627907,0.4655462184873949,0.6763728747312878,0.9651162790697675,0.3488372093023256
leadtime_lgbm,validation,549,300,0.05,7,3,30,0.8,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.328125,0.39849213286713286,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,549,300,0.05,7,3,30,0.8,0.8,0.1,1.0,balanced,86,0.6976744186046512,0.4733239568682606,0.6850488993556405,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,550,300,0.05,7,3,30,0.8,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3226922216118334,0.3930391771446524,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,550,300,0.05,7,3,30,0.8,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,551,300,0.05,7,3,30,0.9,0.8,0.1,1.0,balanced,143,0.4405594405594406,0.328125,0.39849213286713286,0.7902097902097902,0.6993006993006993
leadtime_lgbm,holdout,551,300,0.05,7,3,30,0.9,0.8,0.1,1.0,balanced,86,0.6976744186046512,0.4733239568682606,0.6850488993556405,0.9651162790697675,0.3372093023255814
leadtime_lgbm,validation,552,300,0.05,7,3,30,0.9,0.9,0.1,1.0,balanced,143,0.43356643356643354,0.3226922216118334,0.3930391771446524,0.7902097902097902,0.7062937062937062
leadtime_lgbm,holdout,552,300,0.05,7,3,30,0.9,0.9,0.1,1.0,balanced,86,0.6627906976744186,0.44971910112359553,0.6511105304415992,0.9651162790697675,0.37209302325581395
leadtime_lgbm,validation,553,300,0.05,7,4,10,0.8,0.8,0.1,1.0,balanced,143,0.42657342657342656,0.3166952124622788,0.38331841879676476,0.7902097902097902,0.6853146853146853
leadtime_lgbm,holdout,553,300,0.05,7,4,10,0.8,0.8,0.1,1.0,balanced,86,0.6162790697674418,0.4172278338945006,0.6090360974081904,0.9651162790697675,0.4186046511627907
leadtime_lgbm,validation,554,300,0.05,7,4,10,0.8,0.9,0.1,1.0,balanced,143,0.4405594405594406,0.32570692510580873,0.3986910470379771,0.7902097902097902,0.6783216783216783
